@RELATION taxi

@ATTRIBUTE xValue REAL
@ATTRIBUTE yValue REAL

@DATA
18862.811, 31595.616
18877.286, 31578.937
18889.213, 31562.257
18902.842, 31544.466
18917.32, 31526.675
18933.504, 31505.548
18945.446, 31483.309
18957.382, 31463.294
18967.626, 31441.055
18978.736, 31412.144
18986.456, 31381.01
18993.312, 31355.435
19008.566, 31366.554
19000.009, 31393.241
18982.096, 31426.6
18965.897, 31453.286
18944.583, 31488.869
18928.376, 31518.891
18918.987, 31538.906
18904.504, 31558.922
18889.191, 31571.153
18873.87, 31586.72
18861.11, 31596.728
18848.345, 31608.959
18861.879, 31628.974
18872.008, 31652.325
18887.245, 31670.116
18890.549, 31706.811
18889.591, 31750.177
18889.502, 31785.759
18891.909, 31841.357
18896.847, 31903.626
18899.257, 31958.111
18898.305, 31999.253
18895.674, 32032.612
18879.508, 32047.067
18856.57, 32053.739
18835.33, 32060.411
18807.293, 32069.306
18784.347, 32079.314
18752.914, 32088.209
18718.091, 32094.881
18692.612, 32099.329
18690.118, 32078.202
18697.83, 32049.291
18700.393, 32042.619
18691.113, 32019.269
18684.377, 31997.03
18691.163, 31999.253
18692.003, 32002.589
18684.429, 31975.903
18676.028, 31940.32
18693.872, 31933.648
18720.187, 31934.76
18740.559, 31935.872
18770.286, 31930.313
18795.758, 31929.201
18824.622, 31929.201
18857.742, 31924.753
18885.755, 31925.865
18910.38, 31923.641
18900.315, 31874.715
18895.314, 31838.021
18891.192, 31789.095
18893.839, 31749.065
18891.387, 31711.259
18883.818, 31682.348
18876.225, 31663.445
18866.079, 31646.766
18862.697, 31641.206
18849.923, 31656.773
18826.97, 31669.005
18809.96, 31681.236
18792.953, 31692.355
18773.398, 31703.475
18757.235, 31716.818
18767.395, 31727.938
18754.621, 31743.505
18735.089, 31745.729
18718.931, 31756.849
18704.463, 31771.304
18692.522, 31793.543
18694.176, 31811.334
18709.394, 31836.909
18720.403, 31848.028
18740.83, 31826.901
18760.403, 31807.998
18776.573, 31792.431
18817.337, 31786.871
18859.791, 31784.647
18885.271, 31780.199
18908.204, 31775.752
18942.16, 31776.864
18975.267, 31777.976
19002.432, 31779.087
19027.057, 31776.864
19076.314, 31770.192
19111.974, 31769.08
19151.864, 31773.528
19194.315, 31772.416
19224.875, 31773.528
19236.798, 31759.072
19223.308, 31722.378
19204.744, 31677.9
19180.237, 31633.422
19152.35, 31582.272
19131.227, 31542.242
19122.802, 31516.667
19113.517, 31495.54
19105.072, 31477.749
19093.228, 31461.07
19094.117, 31445.503
19097.518, 31443.279
19103.464, 31442.167
19119.641, 31424.376
19130.723, 31406.584
19123.99, 31383.234
19113.878, 31353.211
19097.823, 31323.188
19083.463, 31294.278
19060.55, 31289.83
19044.396, 31298.725
19035.853, 31319.852
19028.155, 31342.091
19017.917, 31362.107
19017.911, 31364.33
18999.213, 31372.114
19006.91, 31349.875
19025.667, 31318.74
19048.723, 31266.479
19085.395, 31201.986
19112.713, 31143.053
19133.231, 31087.455
19157.174, 31020.738
19181.97, 30952.909
19205.896, 30892.864
19228.097, 30843.938
19242.628, 30806.132
19259.695, 30772.773
19275.052, 30743.863
19296.339, 30720.512
19334.559, 30716.064
19385.482, 30724.96
19442.336, 30738.303
19510.191, 30766.102
19580.596, 30792.788
19656.123, 30808.356
19735.09, 30807.244
19821.708, 30802.796
19910.87, 30799.46
20005.124, 30797.236
20104.481, 30791.677
20199.605, 30781.669
20283.688, 30772.773
20365.223, 30763.878
20444.212, 30754.982
20518.95, 30748.311
20586.901, 30739.415
20661.642, 30731.631
20747.427, 30721.624
20828.109, 30714.952
20908.788, 30709.392
20992.008, 30706.056
21083.731, 30698.273
21166.964, 30690.489
21248.499, 30682.706
21327.483, 30676.034
21402.225, 30668.25
21444.708, 30658.243
21468.499, 30652.683
21488.044, 30647.123
21509.29, 30640.451
21539.877, 30633.78
21562.815, 30629.332
21582.357, 30624.884
21603.594, 30621.548
21651.996, 30620.436
21716.534, 30618.212
21797.218, 30611.541
21894.031, 30605.981
21989.993, 30601.533
22083.41, 30595.973
22173.441, 30587.078
22260.076, 30578.182
22353.51, 30567.063
22460.537, 30553.719
22578.603, 30540.376
22696.669, 30527.033
22821.529, 30513.689
22948.083, 30501.458
23071.249, 30487.002
23191.012, 30474.771
23315.873, 30461.428
23437.335, 30449.196
23557.948, 30436.965
23678.561, 30424.733
23787.284, 30413.614
23889.214, 30402.494
23988.589, 30393.599
24090.513, 30384.703
24200.931, 30374.696
24315.599, 30363.576
24433.671, 30350.233
24561.937, 30335.777
24688.505, 30321.322
24813.371, 30307.979
24936.536, 30295.747
25064.8, 30282.404
25188.818, 30269.06
25310.286, 30256.829
25435.143, 30246.821
25556.608, 30235.702
25670.424, 30226.806
25781.692, 30217.911
25888.726, 30205.679
25989.809, 30195.672
26090.899, 30183.44
26193.689, 30171.209
26287.122, 30163.425
26375.469, 30153.418
26457.003, 30148.97
26540.228, 30146.746
26620.056, 30144.522
26709.241, 30137.85
26803.489, 30140.074
26892.634, 30144.522
26984.322, 30150.082
27072.602, 30158.977
27155.787, 30167.873
27234.73, 30175.657
27317.069, 30183.44
27405.36, 30189.0
27497.889, 30196.784
27593.81, 30205.679
27694.809, 30219.023
27794.971, 30229.03
27892.589, 30237.926
27989.354, 30247.933
28081.028, 30256.829
28171.004, 30265.725
28262.677, 30274.62
28355.2, 30283.516
28448.575, 30291.299
28547.903, 30296.859
28653.209, 30293.523
28757.686, 30284.628
28851.142, 30271.284
28946.314, 30253.493
29040.641, 30234.59
29132.422, 30215.687
29219.983, 30190.112
29310.066, 30171.209
29396.766, 30148.97
29486.854, 30128.955
29576.111, 30104.492
29661.101, 30085.589
29759.652, 30073.357
29859.879, 30066.686
29958.377, 30067.798
30066.203, 30072.245
30178.265, 30078.917
30289.47, 30087.813
30396.428, 30096.708
30496.597, 30104.492
30598.468, 30111.164
30701.189, 30117.835
30799.645, 30128.955
30894.728, 30134.515
30993.202, 30141.186
31094.215, 30150.082
31194.378, 30158.977
31288.527, 30184.552
31390.443, 30180.104
31492.322, 30184.552
31592.489, 30192.336
31690.103, 30201.231
31786.887, 30205.679
31879.416, 30212.351
31969.35, 30230.142
32053.273, 30263.501
32133.784, 30300.195
32218.683, 30303.531
32297.739, 30283.516
32381.04, 30263.501
32474.455, 30261.277
32571.228, 30267.948
32666.288, 30277.956
32757.961, 30285.74
32846.237, 30293.523
32933.683, 30296.859
33012.667, 30293.523
33091.666, 30286.852
33168.996, 30273.508
33249.757, 30252.381
33336.507, 30221.247
33419.866, 30189.0
33498.116, 30160.089
33571.307, 30123.395
33639.413, 30084.477
33704.123, 30045.559
33763.753, 30003.305
33821.731, 29951.043
33878.881, 29894.333
33936.905, 29832.064
33993.263, 29763.123
34047.058, 29697.518
34096.619, 29629.69
34145.306, 29567.42
34194.858, 29501.815
34246.959, 29436.21
34304.115, 29379.501
34368.85, 29337.247
34436.113, 29299.441
34496.587, 29260.522
34558.771, 29219.38
34617.569, 29176.014
34674.684, 29129.312
34737.75, 29081.499
34794.883, 29031.461
34848.582, 28989.207
34905.654, 28952.512
34964.389, 28923.602
35028.209, 28896.915
35097.945, 28876.9
35171.103, 28851.325
35242.532, 28832.422
35302.895, 28819.079
35359.012, 28805.735
35414.295, 28789.056
35478.936, 28769.041
35526.57, 28753.474
35571.678, 28733.458
35612.534, 28714.555
35645.731, 28698.988
35666.172, 28686.757
35681.402, 28698.988
35692.359, 28716.779
35677.847, 28732.347
35643.827, 28742.354
35620.865, 28749.026
35605.519, 28761.257
35592.711, 28775.713
35604.523, 28792.392
35615.464, 28813.519
35626.421, 28831.31
35646.836, 28824.638
35668.98, 28811.295
35689.416, 28800.175
35721.737, 28790.168
35746.425, 28777.936
35752.265, 28800.175
35765.706, 28831.31
35781.637, 28874.676
35789.185, 28894.691
35795.869, 28918.042
35800.87, 28938.057
35816.927, 28954.736
35839.04, 28948.065
35862.83, 28945.841
35885.766, 28944.729
35898.575, 28930.273
35904.626, 28908.034
35911.579, 28874.676
35916.074, 28822.414
35922.279, 28767.929
35925.962, 28707.884
35929.571, 28663.406
35920.377, 28632.271
35885.56, 28631.159
35844.719, 28646.726
35797.067, 28665.63
35755.34, 28688.98
35711.925, 28710.108
35670.219, 28729.011
35619.176, 28746.802
35571.515, 28767.929
35521.312, 28787.944
35467.712, 28807.959
35409.011, 28829.086
35343.531, 28846.877
35277.203, 28864.668
35215.121, 28882.46
35152.196, 28899.139
35087.562, 28918.042
35058.655, 28924.714
35031.446, 28931.385
34966.818, 28949.177
34900.409, 28984.759
34835.689, 29022.565
34779.457, 29061.483
34729.165, 29101.514
34679.693, 29148.216
34626.814, 29197.141
34564.635, 29237.171
34484.586, 29284.985
34401.131, 29335.023
34321.894, 29391.732
34254.541, 29449.554
34199.918, 29509.599
34152.913, 29575.204
34100.794, 29645.257
34053.787, 29711.974
34003.388, 29777.579
33950.442, 29843.184
33898.362, 29905.453
33843.75, 29964.386
33784.039, 30024.432
33718.459, 30067.798
33649.503, 30106.716
33572.896, 30147.858
33500.54, 30187.888
33428.195, 30225.694
33349.961, 30251.269
33274.299, 30271.284
33196.978, 30282.404
33105.218, 30294.635
33017.723, 30302.419
32942.975, 30307.979
32850.415, 30309.091
32753.633, 30304.643
32667.05, 30297.971
32593.199, 30292.411
32516.801, 30286.852
32445.498, 30281.292
32375.01, 30283.516
32284.94, 30297.971
32204.177, 30320.21
32114.188, 30315.762
32038.724, 30290.187
31968.364, 30262.389
31869.104, 30241.262
31780.835, 30231.254
31736.694, 30227.918
31697.647, 30224.582
31617.007, 30217.911
31539.777, 30207.903
31460.82, 30204.567
31381.015, 30201.231
31286.792, 30193.448
31208.689, 30189.0
31127.166, 30190.112
31039.763, 30175.657
30944.709, 30163.425
30863.214, 30157.865
30778.33, 30150.082
30684.955, 30142.298
30594.995, 30130.067
30510.116, 30121.171
30419.279, 30115.611
30333.514, 30115.611
30240.143, 30106.716
30148.465, 30098.932
30056.778, 30093.372
29950.629, 30094.484
29849.557, 30100.044
29745.938, 30105.604
29643.987, 30118.947
29551.364, 30135.626
29451.068, 30160.089
29339.721, 30187.888
29237.711, 30216.799
29146.75, 30243.486
29067.689, 30266.836
28991.181, 30289.075
28895.161, 30306.867
28783.873, 30320.21
28674.335, 30320.21
28556.298, 30322.434
28450.156, 30322.434
28344.889, 30315.762
28265.091, 30310.203
28192.944, 30302.419
28127.59, 30294.635
28060.533, 30287.964
27992.623, 30282.404
27927.26, 30276.844
27850.017, 30269.06
27779.555, 30264.613
27714.192, 30259.053
27647.971, 30255.717
27585.163, 30247.933
27508.773, 30239.038
27437.482, 30229.03
27367.031, 30221.247
27299.985, 30211.239
27232.09, 30201.231
27165.884, 30193.448
27097.124, 30187.888
27028.363, 30182.328
26962.99, 30178.992
26893.372, 30175.657
26805.092, 30166.761
26712.558, 30160.089
26615.763, 30157.865
26515.548, 30162.313
26419.578, 30166.761
26310.844, 30178.992
26197.888, 30184.552
26096.805, 30194.56
26015.256, 30203.455
25940.505, 30211.239
25860.67, 30215.687
25763.844, 30222.359
25662.766, 30231.254
25567.624, 30242.374
25466.539, 30253.493
25362.907, 30264.613
25266.92, 30274.62
25164.141, 30284.628
25063.91, 30294.635
24968.766, 30306.867
24870.237, 30315.762
24770.01, 30324.658
24661.281, 30336.889
24549.16, 30348.009
24436.179, 30362.464
24326.605, 30373.584
24217.896, 30380.255
24103.232, 30390.263
23997.056, 30401.382
23892.578, 30412.502
23781.308, 30423.621
23673.435, 30434.741
23565.565, 30444.748
23538.387, 30446.972
23459.394, 30454.756
23365.104, 30466.987
23269.117, 30479.219
23159.55, 30489.226
23041.479, 30503.682
22914.068, 30518.137
22779.026, 30529.257
22646.525, 30542.6
22515.726, 30554.831
22390.868, 30568.175
22266.862, 30580.406
22138.605, 30594.862
22009.503, 30608.205
21884.64, 30623.772
21752.142, 30637.116
21616.242, 30652.683
21478.644, 30668.25
21334.257, 30682.706
21189.021, 30697.161
21044.642, 30709.392
20900.26, 30722.736
20754.174, 30738.303
20601.305, 30750.534
20450.966, 30769.438
20302.322, 30789.453
20161.333, 30805.02
20032.247, 30815.027
19901.466, 30823.923
19868.352, 30823.923
19771.551, 30826.147
19655.231, 30825.035
19540.582, 30833.931
19426.757, 30852.834
19325.703, 30858.394
19258.63, 30857.282
19226.294, 30885.08
19203.259, 30928.446
19181.842, 31002.947
19168.872, 31095.239
19158.412, 31201.986
19168.303, 31318.74
19240.711, 31556.698
19270.241, 31628.974
19193.49, 31429.935
19230.585, 31532.235
19304.813, 31721.266
19338.552, 31806.886
19369.769, 31882.499
19401.863, 31946.992
19408.62, 31960.335
19428.9, 31997.03
19417.836, 32008.149
19383.0, 32019.269
19345.641, 32021.492
19315.908, 32029.276
19292.109, 32040.396
19250.494, 32047.067
19197.014, 32045.955
19131.649, 32044.843
19074.767, 32045.955
19032.312, 32049.291
18988.158, 32052.627
18936.368, 32054.851
18902.407, 32055.963
18876.934, 32058.187
18849.768, 32058.187
18815.81, 32058.187
18775.918, 32054.851
18736.027, 32051.515
18701.226, 32049.291
18676.615, 32045.955
18640.105, 32048.179
18603.562, 32063.747
18578.083, 32068.194
18557.772, 32042.619
18528.992, 32008.149
18507.799, 31995.918
18490.85, 31983.686
18486.66, 31961.447
18472.31, 31928.089
18460.495, 31899.178
18448.659, 31879.163
18437.669, 31860.26
18419.936, 31821.342
18403.898, 31783.535
18390.415, 31742.393
18373.541, 31699.027
18358.306, 31680.124
18336.246, 31674.564
18312.477, 31673.452
18284.485, 31663.445
18257.342, 31653.437
18217.448, 31650.101
18180.952, 31645.654
18158.889, 31641.206
18153.841, 31622.303
18152.162, 31614.519
18152.215, 31592.28
18151.417, 31571.153
18147.962, 31595.616
18150.434, 31626.75
18161.431, 31643.43
18182.645, 31647.877
18214.879, 31658.997
18252.215, 31666.781
18280.229, 31667.893
18302.316, 31662.333
18334.591, 31656.773
18374.482, 31661.221
18384.637, 31674.564
18388.815, 31702.363
18401.46, 31739.057
18406.472, 31772.416
18412.341, 31802.438
18418.213, 31831.349
18425.8, 31853.588
18441.04, 31870.267
18449.478, 31891.394
18475.667, 31943.656
18490.042, 31967.007
18507.81, 31991.47
18513.701, 32012.597
18534.026, 32032.612
18556.068, 32044.843
18572.168, 32057.075
18592.515, 32068.194
18604.337, 32093.769
18611.928, 32113.784
18617.815, 32136.023
18629.621, 32168.27
18643.121, 32201.628
18650.689, 32230.539
18659.118, 32255.002
18661.582, 32288.36
18670.848, 32317.271
18677.571, 32345.07
18682.604, 32369.533
18691.82, 32418.458
18694.311, 32440.697
18673.933, 32442.921
18639.969, 32446.257
18628.897, 32460.712
18630.573, 32469.608
18620.436, 32449.593
18629.796, 32440.697
18649.309, 32445.145
18686.66, 32445.145
18690.955, 32425.13
18685.911, 32405.115
18676.617, 32387.324
18672.425, 32366.197
18661.475, 32331.726
18647.142, 32291.696
18629.417, 32250.554
18616.801, 32202.74
18604.183, 32156.038
18603.436, 32114.896
18594.169, 32085.985
18619.656, 32078.202
18657.026, 32071.53
18707.124, 32067.082
18745.332, 32064.858
18752.17, 32045.955
18744.61, 32013.709
18732.841, 31967.007
18723.586, 31933.648
18723.594, 31930.313
18729.589, 31909.186
18724.556, 31884.723
18723.765, 31861.372
18751.842, 31836.909
18784.172, 31809.11
18804.566, 31801.326
18825.796, 31799.103
18841.957, 31786.871
18861.494, 31782.423
18883.57, 31781.311
18903.108, 31776.864
18892.113, 31760.184
18895.567, 31736.833
18896.467, 31716.818
18894.83, 31692.355
18880.436, 31676.788
18849.92, 31657.885
18831.262, 31650.101
18812.554, 31662.333
18803.171, 31680.124
18790.389, 31699.027
18780.157, 31716.818
18768.23, 31733.498
18765.633, 31753.513
18742.702, 31756.849
18723.168, 31760.184
18712.093, 31775.752
18697.616, 31793.543
18680.592, 31811.334
18660.176, 31828.013
18640.617, 31841.357
18616.013, 31834.685
18597.344, 31831.349
18576.107, 31836.909
18548.08, 31841.357
18522.597, 31846.916
18493.708, 31856.924
18456.324, 31869.155
18434.229, 31878.051
18400.244, 31889.17
18363.709, 31901.402
18328.031, 31910.298
18300.843, 31919.193
18257.511, 31933.648
18226.084, 31940.32
18182.78, 31943.656
18133.546, 31941.432
18093.642, 31942.544
18072.413, 31944.768
18056.31, 31933.648
18048.744, 31902.514
18040.35, 31862.484
18031.11, 31821.342
18018.48, 31777.976
18007.493, 31756.849
17987.949, 31764.632
17965.87, 31766.856
17937.0, 31769.08
17919.171, 31769.08
17896.241, 31772.416
17875.006, 31776.864
17852.923, 31781.311
17846.094, 31796.879
17848.575, 31824.677
17851.9, 31854.7
17849.269, 31890.282
17845.796, 31922.529
17859.343, 31938.096
17896.689, 31941.432
17946.785, 31938.096
18007.06, 31938.096
18050.37, 31932.536
18070.742, 31933.648
18091.939, 31944.768
18130.137, 31946.992
18179.378, 31945.88
18222.677, 31944.768
18260.039, 31941.432
18302.503, 31934.76
18339.032, 31924.753
18369.616, 31915.857
18400.2, 31906.962
18425.693, 31896.954
18451.173, 31892.506
18477.499, 31889.17
18501.289, 31881.387
18519.993, 31870.267
18539.547, 31859.148
18562.507, 31843.581
18590.558, 31829.125
18610.093, 31825.789
18629.638, 31818.006
18649.17, 31815.782
18669.581, 31801.326
18689.121, 31795.767
18702.748, 31777.976
18715.527, 31760.184
18723.218, 31740.169
18738.535, 31725.714
18739.39, 31723.49
18753.017, 31705.699
18763.225, 31697.915
18781.075, 31689.02
18786.186, 31682.348
18798.113, 31665.669
18807.496, 31647.877
18820.27, 31632.31
18841.481, 31637.87
18859.27, 31653.437
18873.661, 31670.116
18894.83, 31692.355
18894.741, 31727.938
18889.549, 31766.856
18886.098, 31789.095
18910.712, 31791.319
18949.765, 31791.319
18987.963, 31793.543
19013.432, 31793.543
19019.428, 31772.416
19012.731, 31734.61
19011.149, 31689.02
19012.936, 31653.437
19010.448, 31630.086
18998.644, 31597.84
18991.9, 31578.937
18969.851, 31568.929
18948.643, 31562.257
18942.703, 31561.145
18938.458, 31561.145
18913.843, 31558.922
18903.61, 31576.713
18899.332, 31590.056
18895.078, 31593.392
18875.521, 31605.623
18861.055, 31618.967
18842.355, 31627.862
18826.249, 31617.855
18813.553, 31602.288
18790.703, 31573.377
18775.484, 31547.802
18761.112, 31523.339
18743.35, 31496.652
18725.573, 31475.525
18700.186, 31442.167
18673.12, 31401.025
18645.191, 31365.442
18610.444, 31339.868
18568.914, 31310.957
18529.919, 31286.494
18495.999, 31269.815
18466.313, 31257.583
18432.379, 31246.464
18386.561, 31234.232
18332.24, 31227.561
18269.43, 31219.777
18206.626, 31209.769
18156.552, 31201.986
18112.375, 31213.105
18066.496, 31226.449
18020.608, 31243.128
17978.971, 31257.583
17944.121, 31274.263
17893.994, 31288.718
17841.289, 31316.517
17809.781, 31356.547
17795.292, 31379.898
17772.353, 31386.569
17728.249, 31367.666
17659.565, 31330.972
17584.95, 31288.718
17511.185, 31245.352
17445.911, 31201.986
17375.541, 31158.62
17303.436, 31130.821
17229.554, 31137.493
17153.932, 31163.068
17088.51, 31183.083
17035.044, 31173.075
16985.89, 31133.045
16938.451, 31085.231
16882.506, 31044.089
16818.045, 31014.066
16763.763, 30988.492
16718.822, 30961.805
16674.727, 30936.23
16633.179, 30910.655
16599.268, 30887.304
16572.142, 30867.289
16558.594, 30850.61
16573.884, 30847.274
16591.673, 30866.177
16612.873, 30878.409
16629.884, 30865.065
16640.112, 30847.274
16652.885, 30830.595
16661.415, 30812.804
16642.777, 30793.9
16625.845, 30771.661
16610.61, 30749.422
16594.541, 30720.512
16582.688, 30704.945
16558.894, 30713.84
16521.488, 30734.967
16498.541, 30744.975
16509.525, 30769.438
16532.365, 30808.356
16567.084, 30850.61
16606.92, 30882.856
16655.243, 30916.215
16708.663, 30948.461
16755.297, 30977.372
16829.939, 31010.731
16899.502, 31037.417
16974.95, 31089.679
17032.562, 31144.164
17075.77, 31185.307
17113.974, 31186.419
17161.586, 31157.508
17218.537, 31128.597
17274.61, 31113.03
17336.559, 31126.373
17393.378, 31155.284
17446.796, 31186.419
17484.964, 31203.098
17518.951, 31191.978
17556.381, 31160.844
17602.307, 31127.485
17662.683, 31087.455
17719.673, 31042.977
17768.997, 31009.619
17813.193, 30990.715
17848.036, 30977.372
17884.585, 30960.693
17921.97, 30949.573
17961.908, 30936.23
18010.339, 30921.775
18052.835, 30903.983
18094.476, 30888.416
18161.561, 30885.08
18227.761, 30896.2
18295.636, 30917.327
18332.976, 30925.11
18359.291, 30927.334
18391.545, 30931.782
18436.518, 30942.902
18488.278, 30956.245
18519.674, 30964.029
18568.89, 30976.26
18613.862, 30987.38
18639.306, 30998.499
18675.733, 31031.858
18710.461, 31065.216
18736.721, 31089.679
18758.758, 31105.246
18777.409, 31116.366
18800.322, 31120.814
18817.275, 31131.933
18829.958, 31153.06
18852.837, 31170.851
18872.326, 31186.419
18894.345, 31208.658
18916.373, 31227.561
18933.283, 31255.359
18947.667, 31275.374
18972.199, 31310.957
18989.967, 31335.42
19005.215, 31348.763
19019.612, 31363.218
19020.408, 31384.346
19027.146, 31405.473
19044.051, 31435.495
19064.373, 31456.622
19086.391, 31478.861
19115.198, 31502.212
19127.885, 31521.115
19147.333, 31552.25
19165.06, 31592.28
19192.949, 31642.318
19217.439, 31693.467
19235.134, 31745.729
19245.205, 31791.319
19256.122, 31838.021
19265.356, 31879.163
19275.435, 31921.417
19288.041, 31971.455
19293.041, 32008.149
19300.622, 32031.5
19318.404, 32049.291
19326.021, 32058.187
19309.025, 32064.858
19309.065, 32049.291
19333.713, 32038.172
19349.874, 32025.94
19343.157, 31997.03
19328.854, 31946.992
19312.866, 31891.394
19298.573, 31836.909
19285.984, 31780.199
19267.463, 31719.042
19248.122, 31646.766
19216.93, 31560.033
19181.513, 31465.518
19160.526, 31372.114
19143.828, 31260.919
19144.949, 31154.172
19161.323, 31058.544
19190.418, 30969.588
19225.425, 30892.864
19256.185, 30817.251
19271.59, 30769.438
19287.806, 30737.191
19321.789, 30729.407
19366.785, 30731.631
19415.168, 30737.191
19474.573, 30749.422
19539.06, 30766.102
19612.041, 30781.669
19691.828, 30791.677
19773.293, 30809.468
19860.733, 30815.027
19954.981, 30815.027
20049.228, 30815.027
20145.189, 30809.468
20236.064, 30800.572
20329.496, 30788.341
20423.771, 30778.333
20515.499, 30768.326
20603.831, 30758.318
20693.861, 30748.311
20783.889, 30739.415
20876.473, 30727.183
20971.596, 30718.288
21066.715, 30710.504
21159.291, 30701.609
21246.772, 30692.713
21322.379, 30679.37
21386.077, 30673.81
21449.759, 30673.81
21500.707, 30672.698
21553.358, 30670.474
21604.313, 30667.138
21657.812, 30664.914
21718.111, 30660.467
21787.752, 30654.907
21865.043, 30647.123
21932.154, 30636.004
22011.168, 30619.324
22103.762, 30604.869
22191.256, 30592.638
22271.947, 30583.742
22347.547, 30573.734
22435.88, 30564.839
22525.066, 30554.831
22641.43, 30542.6
22756.922, 30538.152
22879.221, 30529.257
23004.923, 30518.137
23122.984, 30507.018
23234.265, 30491.45
23353.179, 30479.219
23471.237, 30469.211
23590.152, 30456.98
23712.466, 30443.636
23838.175, 30431.405
23963.034, 30419.174
24085.347, 30406.942
24196.621, 30394.711
24312.142, 30382.479
24427.666, 30369.136
24541.485, 30358.016
24647.677, 30342.449
24757.244, 30333.553
24867.675, 30320.21
24982.338, 30311.314
25097.015, 30297.971
25210.825, 30290.187
25319.559, 30276.844
25435.929, 30265.725
25557.393, 30254.605
25681.409, 30242.374
25796.934, 30230.142
25905.671, 30216.799
26022.887, 30206.791
26137.552, 30197.896
26248.825, 30187.888
26360.099, 30177.881
26469.674, 30167.873
26581.774, 30164.537
26693.869, 30162.313
26809.35, 30163.425
26913.779, 30167.873
27018.177, 30181.216
27120.027, 30194.56
27214.266, 30199.008
27300.021, 30201.231
27378.96, 30210.127
27473.178, 30220.135
27577.582, 30231.254
27684.521, 30245.709
27789.765, 30259.053
27898.41, 30271.284
28013.855, 30281.292
28130.175, 30284.628
28237.116, 30297.971
28350.87, 30305.755
28456.117, 30317.986
28564.772, 30326.882
28681.982, 30319.098
28788.187, 30302.419
28907.151, 30280.18
29028.672, 30255.717
29154.444, 30230.142
29281.069, 30203.455
29400.903, 30176.769
29520.746, 30147.858
29644.009, 30113.387
29756.163, 30096.708
29884.43, 30085.589
30000.769, 30084.477
30119.638, 30087.813
30241.868, 30100.044
30373.424, 30115.611
30499.894, 30128.955
30616.197, 30136.738
30718.894, 30148.97
30825.869, 30153.418
30924.325, 30164.537
31010.066, 30170.097
31104.303, 30174.545
31205.32, 30182.328
31307.185, 30190.112
31393.752, 30201.231
31491.357, 30212.351
31599.166, 30220.135
31694.228, 30230.142
31793.53, 30241.262
31903.871, 30252.381
32002.235, 30284.628
32093.771, 30324.658
32180.339, 30334.665
