@RELATION taxi

@ATTRIBUTE xValue REAL
@ATTRIBUTE yValue REAL

@DATA
28427.782, 35122.719
28415.116, 35106.04
28395.699, 35079.353
28372.06, 35047.106
28354.344, 35019.308
28339.161, 34994.845
28324.819, 34972.606
28308.775, 34951.479
28295.268, 34932.576
28283.471, 34910.337
28272.506, 34892.545
28258.142, 34875.866
28243.816, 34849.179
28224.402, 34821.381
28200.757, 34790.246
28177.985, 34752.44
28155.197, 34719.081
28133.257, 34685.723
28111.309, 34654.588
28087.663, 34623.454
28072.466, 34602.327
28054.682, 34592.319
28040.325, 34573.416
28033.611, 34553.401
28035.412, 34525.602
28058.441, 34494.468
28091.668, 34459.997
28130.848, 34422.191
28170.885, 34382.161
28216.876, 34338.795
28267.09, 34300.988
28305.394, 34270.966
28366.713, 34214.256
28417.815, 34166.443
28471.468, 34117.517
28525.975, 34067.479
28580.491, 34015.217
28635.016, 33960.732
28690.391, 33906.246
28745.774, 33849.537
28804.554, 33792.828
28860.788, 33736.118
28916.171, 33680.521
28963.88, 33633.819
29050.784, 33548.199
29110.422, 33490.377
29163.244, 33439.228
29201.586, 33401.421
29269.748, 33334.705
29322.576, 33282.443
29373.704, 33231.293
29419.718, 33185.703
29454.662, 33149.009
29481.968, 33112.315
29492.376, 33055.605
29481.616, 32985.552
29453.861, 32919.947
29419.345, 32846.559
29367.856, 32772.058
29312.931, 32707.565
29269.838, 32656.415
29232.665, 32610.826
29203.075, 32579.691
29186.171, 32560.788
29186.296, 32528.541
29194.884, 32502.966
29195.043, 32461.824
29193.544, 32410.675
29193.699, 32370.645
29203.171, 32336.174
29224.527, 32301.704
29249.318, 32257.226
29277.492, 32216.084
29310.713, 32187.173
29342.24, 32157.15
29329.588, 32136.023
29311.007, 32111.56
29295.137, 32044.843
29280.102, 31981.462
29270.95, 31933.648
29269.403, 31894.73
29267.787, 31873.603
29264.499, 31845.804
29262.918, 31815.782
29258.764, 31792.431
29257.148, 31771.304
29275.011, 31762.408
29296.257, 31756.849
29297.959, 31755.737
29320.05, 31751.289
29343.86, 31741.281
29369.364, 31732.386
29394.855, 31726.826
29418.656, 31719.042
29445.005, 31711.259
29481.55, 31701.251
29515.548, 31691.244
29544.444, 31683.46
29566.535, 31679.012
29589.479, 31673.452
29609.868, 31670.116
29632.808, 31665.669
29652.356, 31660.109
29677.856, 31652.325
29726.301, 31638.982
29801.931, 31621.191
29834.223, 31613.407
29871.609, 31605.623
29920.908, 31591.168
29961.713, 31577.825
29982.155, 31561.145
29978.02, 31533.347
29963.778, 31485.533
29949.561, 31431.047
29942.977, 31378.786
29937.22, 31332.084
29934.871, 31282.046
29927.5, 31214.217
29919.23, 31158.62
29906.843, 31070.776
29897.733, 31012.954
29887.805, 30947.349
29881.189, 30902.871
29868.739, 30830.595
29855.405, 30767.214
29846.268, 30716.064
29839.559, 30694.937
29832.85, 30673.81
29825.375, 30631.556
29816.286, 30568.175
29812.3, 30502.57
29816.774, 30444.748
29819.52, 30394.711
29820.488, 30364.688
29821.42, 30343.561
29823.233, 30314.65
29825.882, 30289.075
29829.419, 30253.493
29833.005, 30205.679
29820.439, 30162.313
29798.476, 30133.403
29773.058, 30118.947
29734.01, 30115.611
29683.884, 30122.283
29637.999, 30130.067
29561.532, 30141.186
29456.158, 30161.201
29360.131, 30180.104
29252.198, 30203.455
29140.012, 30229.03
29021.87, 30257.941
28929.229, 30280.18
28779.67, 30309.091
28660.762, 30316.874
28565.642, 30321.322
28400.944, 30312.426
28290.599, 30301.307
28211.654, 30294.635
28079.239, 30281.292
27973.983, 30271.284
27872.964, 30263.501
27777.04, 30255.717
27685.362, 30247.933
27603.865, 30242.374
27524.074, 30234.59
27445.985, 30225.694
27370.444, 30216.799
27287.264, 30206.791
27187.105, 30195.672
27080.998, 30185.664
26972.331, 30178.992
26854.327, 30171.209
26727.823, 30165.649
26629.33, 30163.425
26462.885, 30166.761
26356.725, 30171.209
26194.495, 30183.44
26079.818, 30195.672
25960.899, 30206.791
25870.006, 30216.799
25715.402, 30234.59
25621.113, 30244.598
25469.064, 30260.165
25343.346, 30273.508
25215.086, 30285.74
25098.717, 30296.859
24990.836, 30309.091
24888.907, 30319.098
24789.526, 30329.106
24686.741, 30341.337
24603.497, 30350.233
24459.098, 30364.688
24336.791, 30374.696
24209.387, 30385.815
24075.179, 30400.27
23937.575, 30414.726
23799.971, 30429.181
23673.414, 30441.413
23551.952, 30453.644
23424.546, 30465.875
23293.737, 30480.331
23168.031, 30492.562
23036.374, 30507.018
22900.472, 30521.473
22766.273, 30534.816
22665.195, 30545.936
22453.705, 30567.063
22344.986, 30578.182
22163.222, 30597.085
22055.36, 30605.981
21910.119, 30621.548
21766.583, 30634.892
21584.819, 30654.907
21436.183, 30670.474
21285.0, 30686.041
21132.12, 30701.609
20986.882, 30717.176
20860.331, 30730.519
20739.727, 30742.751
20621.668, 30756.094
20508.706, 30768.326
20400.837, 30781.669
20287.876, 30793.9
20171.522, 30805.02
20054.323, 30815.027
19947.322, 30821.699
19857.311, 30825.035
19790.231, 30826.147
19682.392, 30828.371
19613.606, 30832.819
19492.982, 30853.946
19395.31, 30865.065
19323.159, 30857.282
19279.859, 30856.17
19249.222, 30883.968
19233.836, 30923.999
19215.881, 30972.924
19208.101, 31027.41
19209.663, 31080.783
19209.561, 31120.814
19211.98, 31170.851
19216.129, 31208.658
19191.479, 31219.777
19165.167, 31216.441
19123.562, 31217.553
19103.162, 31226.449
19069.938, 31270.927
19050.289, 31318.74
19032.347, 31363.218
19024.65, 31385.457
19013.565, 31404.361
18999.056, 31434.383
18987.108, 31458.846
18973.451, 31487.757
18960.644, 31516.667
18948.705, 31537.795
18935.919, 31557.81
18920.593, 31575.601
18906.97, 31591.168
18901.865, 31595.616
18885.698, 31610.071
18870.377, 31625.638
18850.806, 31643.43
18831.229, 31663.445
18815.059, 31679.012
18797.181, 31699.027
18778.454, 31719.042
18758.034, 31736.833
18741.862, 31753.513
18726.536, 31771.304
18708.661, 31790.207
18691.643, 31805.774
18670.375, 31823.565
18649.09, 31848.028
18635.46, 31866.931
18610.766, 31896.954
18597.993, 31912.521
18580.105, 31936.984
18565.631, 31953.664
18552.007, 31970.343
18539.232, 31987.022
18523.055, 32005.925
18504.34, 32021.492
18472.018, 32047.067
18442.242, 32072.642
18405.659, 32104.889
18358.008, 32150.479
18321.437, 32178.277
18287.415, 32204.964
18252.55, 32229.427
18223.619, 32257.226
18209.999, 32272.793
18183.605, 32305.039
18169.979, 32322.831
18144.453, 32347.294
18129.13, 32365.085
18107.849, 32389.548
18073.855, 32405.115
18042.419, 32416.234
18010.992, 32424.018
17978.726, 32427.354
17940.483, 32445.145
17902.254, 32457.377
17881.016, 32464.048
17818.177, 32472.944
17773.188, 32471.832
17717.174, 32466.272
17680.672, 32466.272
17621.247, 32467.384
17571.17, 32464.048
17533.001, 32450.705
17480.403, 32436.25
17420.139, 32432.914
17376.782, 32460.712
17333.411, 32494.071
17294.309, 32517.422
17234.828, 32542.997
17165.962, 32589.699
17115.762, 32640.848
17079.173, 32679.766
17019.599, 32747.595
16976.187, 32800.969
16907.227, 32891.037
16861.265, 32946.634
16804.294, 32991.112
16759.264, 33010.015
16661.628, 33018.911
16572.477, 33030.03
16494.348, 33046.71
16422.183, 33053.381
16373.815, 33046.71
16326.305, 33035.59
16295.728, 33044.486
16278.739, 33050.046
16262.669, 33023.359
16223.769, 32955.53
16212.792, 32928.843
16200.999, 32886.589
16190.038, 32852.119
16179.991, 32787.625
16178.391, 32742.036
16181.934, 32673.095
16183.73, 32627.505
16173.682, 32563.012
16153.452, 32496.295
16127.287, 32426.242
16090.962, 32342.846
16070.71, 32286.136
16036.122, 32183.837
16008.283, 32101.553
15978.761, 32011.485
15948.383, 31924.753
15922.227, 31848.028
15894.374, 31771.304
15866.526, 31691.244
15843.73, 31631.198
15809.941, 31550.026
15788.772, 31523.339
15766.707, 31518.891
15736.976, 31526.675
15682.615, 31538.906
15608.72, 31554.474
15494.902, 31580.049
15420.999, 31600.064
15285.951, 31628.974
15196.763, 31651.213
15041.314, 31693.467
14912.199, 31729.05
14777.991, 31764.632
14640.406, 31791.319
14501.144, 31807.998
14363.596, 31815.782
14260.867, 31818.006
14092.789, 31809.11
13959.532, 31792.431
13862.785, 31773.528
13699.013, 31730.162
13570.896, 31686.796
13440.24, 31637.87
13309.583, 31588.944
13180.622, 31540.018
13049.959, 31492.205
12922.691, 31444.391
12794.574, 31395.465
12663.909, 31346.539
12534.092, 31296.502
12405.121, 31247.576
12276.996, 31199.762
12148.022, 31150.836
12019.891, 31104.134
11924.004, 31069.664
11767.022, 31010.731
11642.283, 30964.029
11518.391, 30917.327
11406.377, 30876.185
11295.21, 30835.043
11180.652, 30789.453
11061.848, 30743.863
10941.343, 30699.385
10815.743, 30653.795
10696.083, 30609.317
10612.064, 30579.294
10461.835, 30534.816
10332.814, 30502.57
10164.735, 30469.211
10060.313, 30454.756
9890.508, 30440.301
9798.812, 30433.629
9640.031, 30430.293
9509.266, 30430.293
9376.803, 30430.293
9244.34, 30430.293
9113.576, 30430.293
8982.811, 30430.293
8846.952, 30430.293
8707.697, 30429.181
8604.103, 30430.293
8437.675, 30430.293
8310.307, 30430.293
8185.487, 30429.181
8058.123, 30425.845
7957.082, 30421.397
7781.324, 30411.39
7635.284, 30402.494
7500.283, 30392.487
7377.169, 30383.591
7257.449, 30375.808
7138.582, 30364.688
7012.07, 30355.792
6877.067, 30346.897
6738.666, 30338.001
6635.078, 30331.33
6472.904, 30319.098
6342.995, 30309.091
6209.688, 30300.195
6073.835, 30290.187
5937.981, 30280.18
5836.938, 30273.508
5702.781, 30264.613
5535.51, 30252.381
5402.201, 30243.486
5270.589, 30236.814
5142.37, 30233.478
5019.243, 30235.702
4898.662, 30240.15
4776.38, 30247.933
4650.699, 30261.277
4521.62, 30277.956
4386.593, 30301.307
4249.868, 30325.77
4078.327, 30355.792
3971.328, 30373.584
3797.242, 30402.494
3657.124, 30426.957
3517.857, 30451.42
3383.685, 30475.883
3259.705, 30498.122
3131.48, 30518.137
2996.462, 30541.488
2858.897, 30565.951
2718.787, 30588.19
2591.414, 30608.205
2464.043, 30628.22
2331.576, 30651.571
2194.016, 30673.81
2055.607, 30698.273
1920.595, 30722.736
1790.68, 30744.975
1693.031, 30761.654
1530.001, 30789.453
1435.75, 30805.02
1292.253, 30821.699
1180.174, 30828.371
1074.888, 30829.483
972.151, 30823.923
869.413, 30813.916
763.28, 30798.348
650.355, 30776.109
536.58, 30746.087
421.106, 30709.392
317.519, 30670.474
217.327, 30632.668
112.888, 30593.75
6.75, 30554.831
102.785, 30513.689
227.606, 30468.099
364.316, 30416.95
500.179, 30366.912
621.608, 30322.434
742.189, 30277.956
869.566, 30231.254
968.92, 30194.56
1134.513, 30133.403
1233.87, 30096.708
1402.865, 30033.327
1536.194, 29984.401
1659.333, 29939.923
1773.133, 29896.557
1891.18, 29853.191
2013.474, 29810.937
2136.615, 29782.027
2264.0, 29764.235
2424.499, 29762.012
2552.723, 29774.243
2681.791, 29800.93
2804.91, 29838.736
2922.93, 29884.326
3044.344, 29929.916
3164.059, 29976.618
3249.81, 30011.088
3387.352, 30064.462
3504.515, 30110.052
3625.922, 30156.754
3750.723, 30205.679
3878.07, 30254.605
4007.961, 30305.755
4139.548, 30358.016
4269.437, 30408.054
4401.02, 30460.316
4535.15, 30512.577
4667.578, 30565.951
4760.107, 30602.645
4908.661, 30662.69
5028.353, 30708.28
5151.438, 30757.206
5277.068, 30806.132
5405.243, 30856.17
5534.264, 30907.319
5652.251, 30952.909
5765.991, 30997.387
5881.427, 31042.977
6000.257, 31089.679
6124.179, 31137.493
6251.495, 31186.419
6381.354, 31237.568
6512.06, 31288.718
6608.815, 31327.636
6761.586, 31386.569
6871.917, 31431.047
6983.098, 31473.301
7101.916, 31517.779
7225.823, 31566.705
7353.973, 31615.631
7484.667, 31666.781
7614.508, 31719.042
7739.257, 31767.968
7866.552, 31816.894
8028.637, 31880.275
8158.473, 31930.313
8289.154, 31982.574
8419.833, 32034.836
8550.512, 32085.985
8682.887, 32137.135
8810.168, 32187.173
8928.116, 32230.539
9043.523, 32269.457
9160.636, 32299.48
9280.304, 32322.831
9367.726, 32335.062
9523.062, 32346.182
9652.937, 32351.741
9787.058, 32356.189
9913.539, 32360.637
10002.67, 32363.973
10160.558, 32369.533
10297.225, 32373.98
10439.836, 32377.316
10586.687, 32383.988
10732.69, 32389.548
10874.45, 32393.995
11000.929, 32398.443
11127.409, 32402.891
11258.983, 32406.227
11392.253, 32410.675
11526.374, 32414.011
11664.739, 32417.346
11806.495, 32424.018
11951.651, 32427.354
12099.35, 32432.914
12247.897, 32438.473
12394.749, 32442.921
12498.306, 32447.369
12663.839, 32448.481
12797.13, 32439.585
12931.282, 32424.018
13033.181, 32406.227
13201.331, 32367.309
13332.133, 32327.278
13462.103, 32278.353
13579.347, 32226.091
13696.607, 32166.046
13811.336, 32098.217
13923.537, 32021.492
14030.655, 31940.32
14106.335, 31874.715
14201.588, 31784.647
14313.029, 31665.669
14398.129, 31560.033
14478.993, 31451.062
14561.563, 31338.756
14643.287, 31226.449
14725.863, 31114.142
14827.175, 30974.036
14908.909, 30860.617
14991.492, 30748.311
15070.66, 30647.123
15131.942, 30573.734
15218.748, 30475.883
15337.874, 30353.569
15440.819, 30255.717
15548.01, 30158.977
15656.053, 30062.238
15764.948, 29965.498
15867.043, 29873.206
15965.737, 29784.251
16058.479, 29699.742
16144.416, 29621.906
16230.354, 29544.069
16319.693, 29465.121
16388.613, 29403.964
16504.341, 29298.329
16600.485, 29217.156
16707.651, 29144.88
16810.564, 29077.051
16917.727, 29008.11
17029.146, 28935.833
17143.125, 28859.109
17282.639, 28759.033
17387.276, 28684.533
17470.635, 28630.047
17613.532, 28539.979
17734.3, 28471.038
17842.321, 28405.433
17944.407, 28336.493
18049.051, 28264.216
18146.899, 28193.051
18212.427, 28140.789
18329.016, 28048.498
18431.114, 27978.445
18511.094, 27922.847
18648.928, 27829.444
18760.39, 27753.831
18840.36, 27703.793
18979.021, 27622.621
19087.912, 27558.128
19180.663, 27494.747
19249.585, 27449.157
19360.2, 27376.88
19456.307, 27331.29
19560.89, 27293.484
19677.349, 27262.35
19798.909, 27230.103
19928.121, 27195.633
20060.732, 27161.162
20187.392, 27128.916
20302.137, 27105.565
20407.528, 27085.55
20507.826, 27064.423
20603.887, 27039.96
20698.249, 27015.497
20800.269, 26986.586
20908.258, 26949.892
21023.882, 26917.645
21146.274, 26895.406
21273.73, 26885.399
21404.572, 26879.839
21536.264, 26874.279
21659.46, 26868.72
21773.306, 26865.384
21891.37, 26872.055
22013.662, 26885.399
22139.342, 26902.078
22301.544, 26920.981
22399.195, 26935.436
22540.155, 26955.452
22621.658, 26972.131
22720.111, 27002.153
22804.078, 27046.631
22880.354, 27105.565
22955.709, 27187.849
23009.896, 27246.782
23071.707, 27312.387
23136.076, 27374.656
23193.634, 27441.373
23229.14, 27496.971
23270.444, 27600.382
23285.463, 27688.226
23284.311, 27786.078
23278.985, 27860.578
23270.959, 27984.005
23264.794, 28055.169
23255.94, 28171.924
23249.693, 28269.776
23244.333, 28355.396
23238.103, 28447.687
23231.007, 28545.539
23225.602, 28645.614
23223.595, 28745.69
23219.962, 28822.414
23211.942, 28944.729
23206.582, 29030.349
23211.435, 29109.297
23225.653, 29180.462
23235.676, 29234.948
23227.704, 29341.695
23207.065, 29425.091
23180.496, 29504.039
23153.086, 29580.764
23124.018, 29644.145
23095.824, 29699.742
23068.479, 29755.34
23042.847, 29806.489
23020.635, 29849.856
23005.241, 29885.438
22992.425, 29911.013
22984.725, 29929.916
22968.503, 29958.827
22959.097, 29979.954
22946.292, 30002.193
22924.965, 30034.439
22905.35, 30062.238
22880.612, 30098.932
22855.876, 30135.626
22837.093, 30168.985
22815.767, 30201.231
22798.713, 30224.582
22773.977, 30261.277
22750.94, 30297.971
22729.614, 30330.218
22715.088, 30360.24
22703.946, 30394.711
22692.783, 30435.853
22680.795, 30469.211
22673.083, 30492.562
22662.786, 30528.145
22655.913, 30554.831
22646.516, 30573.734
22629.484, 30590.414
22609.096, 30593.75
22587.898, 30583.742
22569.244, 30574.846
22542.113, 30561.503
22522.604, 30554.831
22495.462, 30544.824
22473.412, 30535.928
22453.902, 30529.257
22434.396, 30521.473
22408.952, 30511.465
22388.603, 30501.458
22375.07, 30483.667
22358.138, 30466.987
22341.201, 30451.42
22324.249, 30441.413
22307.319, 30423.621
22291.255, 30400.27
22278.584, 30378.031
22259.136, 30350.233
22248.15, 30332.441
22234.61, 30316.874
22211.778, 30284.628
22191.49, 30253.493
22176.275, 30230.142
22161.905, 30207.903
22150.075, 30187.888
22125.561, 30150.082
22105.273, 30118.947
22075.676, 30076.693
22058.761, 30053.342
22041.863, 30024.432
22020.754, 29983.289
22013.192, 29955.491
22008.182, 29926.58
22002.328, 29895.445
21996.524, 29847.632
22005.09, 29822.057
22025.601, 29777.579
22047.81, 29733.101
22062.334, 29703.078
22069.183, 29684.175
22078.58, 29665.272
22087.127, 29646.369
22095.675, 29627.466
22098.235, 29623.018
22116.908, 29626.354
22137.266, 29634.137
22159.323, 29641.921
22205.118, 29663.048
22244.975, 29681.951
22272.972, 29690.847
22306.082, 29694.183
22350.224, 29699.742
22385.87, 29706.414
22456.334, 29713.086
22436.799, 29714.198
22458.941, 29693.071
22461.559, 29669.72
22457.385, 29645.257
22454.081, 29614.122
22449.921, 29585.212
22448.296, 29560.749
22465.303, 29552.965
22489.914, 29558.525
22520.463, 29566.308
22557.795, 29577.428
22578.163, 29581.876
22611.286, 29580.764
22649.484, 29586.324
22693.623, 29592.995
22728.427, 29597.443
22759.838, 29600.779
22789.544, 29606.339
22809.895, 29616.346
22831.903, 29639.697
22853.049, 29667.496
22867.445, 29680.839
22883.638, 29661.936
22898.998, 29637.473
22932.08, 29649.705
22976.184, 29667.496
23021.987, 29685.287
23063.547, 29701.966
23085.602, 29709.75
23111.143, 29688.623
23127.387, 29653.04
23154.723, 29600.779
23189.8, 29516.271
23216.363, 29439.546
23239.545, 29357.262
23249.024, 29312.784
23265.246, 29284.985
23276.365, 29259.41
23259.497, 29221.604
23245.176, 29183.798
23230.115, 29110.409
23225.225, 29043.692
23226.232, 28992.543
23230.684, 28925.826
23236.876, 28845.765
23239.612, 28784.608
23243.191, 28725.675
23241.654, 28673.413
23235.801, 28643.391
23233.332, 28617.816
23235.168, 28573.338
23236.979, 28536.643
23241.469, 28457.695
23245.853, 28413.217
23251.186, 28336.493
23255.656, 28264.216
23260.105, 28198.611
23265.414, 28129.67
23268.962, 28080.744
23275.148, 28002.908
23279.587, 27940.639
23284.903, 27869.474
23290.233, 27793.861
23293.82, 27732.704
23282.261, 27624.845
23256.189, 27540.337
23214.813, 27460.277
23163.201, 27393.56
23110.694, 27341.298
23067.501, 27299.044
23042.964, 27266.797
23043.899, 27238.999
23018.496, 27212.312
22986.321, 27177.841
22943.135, 27132.252
22889.779, 27078.878
22828.804, 27016.609
22765.299, 26947.668
22710.258, 26888.735
22675.568, 26842.033
22668.086, 26787.547
22693.713, 26740.845
22740.474, 26728.614
22781.165, 26757.525
22788.642, 26813.122
22750.276, 26858.712
22683.057, 26894.294
22601.43, 26918.757
22508.809, 26926.541
22410.292, 26917.645
22308.39, 26904.302
22201.393, 26889.847
22086.75, 26875.391
21967.859, 26860.936
21848.958, 26849.816
21730.878, 26848.704
21611.932, 26853.152
21493.832, 26858.712
21374.88, 26865.384
21251.684, 26870.943
21128.484, 26877.615
21014.605, 26893.182
20910.896, 26917.645
20813.128, 26944.332
20709.411, 26972.131
20600.592, 27002.153
20487.529, 27031.064
20371.063, 27062.199
20252.046, 27094.445
20136.435, 27124.468
20017.423, 27155.602
19897.566, 27185.625
19776.854, 27217.872
19655.297, 27249.006
19536.287, 27281.253
