@RELATION taxi

@ATTRIBUTE xValue REAL
@ATTRIBUTE yValue REAL

@DATA
27435.475, 36136.817
27401.167, 36238.004
27373.668, 36333.632
27352.994, 36419.252
27324.745, 36488.193
27282.097, 36550.462
27225.871, 36613.843
27164.54, 36681.672
27102.333, 36757.284
27038.434, 36831.785
26975.374, 36909.621
26911.462, 36988.57
26849.264, 37063.07
26790.481, 37132.011
26735.092, 37200.952
26675.447, 37274.341
26610.709, 37348.841
26542.563, 37427.79
26472.71, 37510.074
26403.695, 37595.694
26335.546, 37676.866
26273.34, 37756.927
26223.821, 37848.107
26192.089, 37947.07
26180.709, 38048.257
26193.085, 38148.333
26216.483, 38249.52
26240.728, 38350.708
26264.958, 38456.343
26290.031, 38563.09
26315.947, 38670.949
26341.867, 38777.696
26368.634, 38884.443
26396.245, 38992.302
26423.003, 39101.273
26451.46, 39209.132
26479.068, 39316.992
26502.423, 39428.186
26521.537, 39539.381
26536.43, 39645.017
26547.081, 39750.652
26554.333, 39858.511
26557.332, 39969.706
26556.079, 40084.237
26551.434, 40198.767
26540.869, 40308.85
26528.608, 40418.933
26511.256, 40530.128
26489.664, 40641.323
26463.841, 40750.294
26435.491, 40854.817
26402.905, 40958.229
26369.484, 41058.304
26336.916, 41157.268
26304.345, 41257.343
26270.931, 41356.307
26241.757, 41455.27
26212.599, 41549.786
26179.203, 41644.301
26146.651, 41739.929
26114.089, 41838.893
26082.375, 41937.856
26048.963, 42037.931
26017.24, 42140.231
25992.288, 42245.866
25974.963, 42352.613
25956.782, 42461.584
25936.907, 42570.555
25906.887, 42671.743
25847.235, 42761.81
25757.998, 42827.415
25657.766, 42886.349
25574.405, 42969.745
25521.488, 43075.38
25481.254, 43191.023
25440.166, 43308.889
25406.689, 43432.316
25385.909, 43561.302
25370.2, 43694.736
25355.336, 43829.282
25339.614, 43967.163
25323.04, 44106.157
25306.467, 44245.151
25289.888, 44386.368
25275.0, 44528.698
25261.804, 44672.139
25248.612, 44814.469
25232.053, 44950.127
25217.205, 45081.337
25199.845, 45203.651
25173.193, 45317.07
25136.369, 45431.601
25091.072, 45546.131
25035.608, 45660.662
24969.144, 45770.745
24903.6, 45859.701
24830.445, 45944.209
24733.515, 46044.285
24680.818, 46093.21
24639.984, 46142.136
24652.606, 46168.823
24665.214, 46199.958
24679.531, 46226.644
24689.626, 46248.883
24703.099, 46274.458
24723.318, 46310.041
24737.656, 46330.056
24757.159, 46325.608
24785.165, 46312.264
24817.426, 46293.361
24853.928, 46273.346
24875.999, 46261.115
24877.697, 46260.003
24895.528, 46248.883
24923.538, 46234.428
24955.804, 46214.413
24995.684, 46197.734
25035.565, 46181.054
25072.068, 46161.039
25108.567, 46142.136
25149.314, 46119.897
25193.455, 46096.546
25237.599, 46072.083
25281.744, 46047.62
25325.878, 46026.493
25366.619, 46006.478
25402.261, 45990.911
25418.403, 45978.68
25411.695, 45957.553
25394.819, 45936.426
25361.776, 45935.314
25322.737, 45953.105
25282.858, 45968.672
25237.906, 45980.904
25191.26, 45993.135
25148.84, 46008.702
25111.515, 46020.934
25072.525, 46024.27
25031.852, 46024.27
24992.037, 46020.934
24951.404, 46008.702
24910.786, 45992.023
24871.012, 45976.456
24840.595, 45949.769
24816.957, 45923.082
24796.598, 45929.754
24770.264, 45949.769
24745.598, 45977.568
24723.493, 45999.807
24715.812, 46016.486
24737.018, 46009.814
24765.909, 45985.351
24803.315, 45948.657
24844.983, 45904.179
24890.915, 45851.917
24939.434, 45786.312
24987.139, 45710.7
25027.223, 45633.975
25057.079, 45575.042
25087.794, 45512.773
25114.295, 45443.832
25138.269, 45370.443
25158.017, 45293.719
25175.242, 45211.435
25188.249, 45123.591
25200.442, 45025.739
25211.818, 44918.992
25224.079, 44801.125
25239.75, 44677.699
25254.577, 44553.161
25271.103, 44427.51
25287.626, 44302.972
25303.298, 44179.546
25316.447, 44050.56
25332.124, 43926.021
25346.958, 43800.371
25360.948, 43673.609
25375.783, 43547.959
25396.536, 43426.756
25425.707, 43323.345
25458.231, 43231.053
25487.362, 43139.873
25517.333, 43050.917
25556.611, 42967.521
25613.639, 42899.692
25684.167, 42850.766
25757.215, 42808.512
25825.19, 42762.922
25875.417, 42701.765
25908.709, 42635.048
25926.75, 42566.107
25937.172, 42493.831
25945.885, 42426.002
25954.601, 42357.061
25963.317, 42288.12
25977.143, 42212.507
25996.912, 42134.671
26020.901, 42062.394
26043.175, 41995.677
26065.461, 41925.625
26087.744, 41856.684
26110.876, 41787.743
26133.159, 41718.802
26154.584, 41653.197
26174.302, 41590.928
26194.875, 41526.435
26217.165, 41456.382
26242.013, 41381.881
26264.307, 41310.717
26293.451, 41220.649
26323.42, 41137.253
26353.397, 41051.632
26381.676, 40967.124
26409.974, 40877.056
26435.737, 40784.765
26460.661, 40690.249
26480.505, 40593.509
26498.654, 40496.77
26512.551, 40403.366
26522.189, 40315.522
26529.268, 40232.126
26534.623, 40156.513
26537.426, 40083.125
26538.518, 40014.184
26538.738, 39951.915
26536.429, 39885.198
26534.133, 39815.145
26527.623, 39737.308
26518.6, 39650.576
26506.22, 39553.837
26489.604, 39455.985
26470.442, 39358.134
26447.876, 39263.618
26424.449, 39172.438
26401.029, 39079.034
26378.445, 38988.967
26356.713, 38897.787
26334.973, 38808.831
26310.699, 38716.539
26287.272, 38624.247
26264.694, 38531.955
26241.262, 38440.776
26219.507, 38355.155
26198.584, 38273.983
26177.65, 38196.147
26161.796, 38120.534
26152.721, 38047.146
26156.361, 37975.981
26172.738, 37901.48
26199.267, 37834.763
26242.762, 37768.046
26293.874, 37706.889
26344.126, 37649.068
26388.422, 37596.806
26431.013, 37546.768
26471.052, 37498.955
26508.535, 37454.477
26546.875, 37407.775
26588.616, 37358.849
26627.813, 37309.923
26664.45, 37265.445
26706.189, 37217.631
26757.292, 37160.922
26813.522, 37094.205
26866.359, 37027.488
26917.492, 36962.995
26970.311, 36901.838
27018.885, 36841.793
27065.763, 36781.747
27116.036, 36721.702
27168.022, 36657.209
27220.845, 36596.052
27263.468, 36540.454
27295.914, 36483.745
27321.601, 36419.252
27347.289, 36354.759
27374.711, 36280.258
27400.46, 36199.086
27427.911, 36116.802
27454.515, 36034.517
27479.417, 35953.345
27505.173, 35871.061
27530.929, 35788.777
27553.247, 35718.724
27576.414, 35648.671
27597.868, 35583.066
27620.171, 35517.461
27642.483, 35449.632
27665.659, 35377.355
27687.148, 35302.855
27708.653, 35223.906
27733.569, 35140.51
27761.027, 35058.226
27790.183, 34975.942
27819.336, 34894.769
27847.633, 34815.821
27881.85, 34742.432
27921.991, 34673.491
27961.256, 34612.334
27988.558, 34573.416
27997.081, 34563.408
28011.579, 34544.505
28034.584, 34520.042
28065.26, 34486.684
28105.305, 34444.43
28148.753, 34399.952
28194.752, 34354.362
28248.386, 34309.884
28307.952, 34267.63
28366.7, 34217.592
28424.617, 34163.107
28485.938, 34106.397
28549.819, 34046.352
28613.709, 33984.083
28678.453, 33920.702
28744.056, 33855.097
28807.958, 33790.604
28870.146, 33730.558
28930.638, 33670.513
28991.131, 33610.468
29052.469, 33551.535
29114.661, 33491.489
29176.01, 33430.332
29237.355, 33370.287
29297.004, 33310.242
29359.201, 33250.196
29401.806, 33207.942
29427.365, 33183.479
29450.379, 33159.017
29496.393, 33113.427
29538.151, 33071.173
29579.052, 33031.142
29621.651, 32991.112
29665.116, 32946.634
29710.285, 32901.044
29750.338, 32861.014
29785.277, 32826.544
29809.138, 32803.193
29850.903, 32759.827
29883.288, 32727.58
29911.406, 32700.893
29937.818, 32676.431
29969.346, 32646.408
30004.287, 32611.937
30040.09, 32574.131
30077.583, 32538.549
30116.787, 32499.631
30155.992, 32460.712
30194.335, 32425.13
30225.855, 32397.331
30256.532, 32368.421
30284.662, 32339.51
30295.814, 32310.599
30290.814, 32287.248
30278.206, 32256.114
30263.033, 32229.427
30247.015, 32201.628
30230.162, 32170.494
30209.912, 32139.359
30191.361, 32108.224
30173.676, 32072.642
30156.822, 32041.508
30138.274, 32009.261
30118.024, 31978.126
30100.33, 31944.768
30087.724, 31912.521
30076.839, 31874.715
30065.94, 31840.245
30053.352, 31803.55
30042.466, 31765.744
30030.731, 31727.938
30019.85, 31689.02
30008.119, 31650.101
29994.673, 31615.631
29976.915, 31597.84
29947.2, 31597.84
29908.965, 31605.623
29867.325, 31615.631
29828.236, 31624.527
29790.85, 31632.31
29756.86, 31640.094
29724.568, 31647.877
29698.223, 31654.549
29673.576, 31661.221
29647.236, 31666.781
29620.887, 31674.564
29590.298, 31681.236
29563.953, 31687.908
29534.2, 31697.915
29501.046, 31709.035
29474.697, 31716.818
29455.145, 31723.49
29449.193, 31725.714
29428.792, 31732.386
29433.799, 31754.625
29448.998, 31775.752
29470.122, 31801.326
29490.392, 31828.013
29511.512, 31854.7
29532.631, 31881.387
29547.808, 31908.074
29549.388, 31938.096
29551.808, 31970.343
29563.589, 31997.03
29590.641, 32025.94
29616.849, 32053.739
29631.172, 32081.538
29642.952, 32108.224
29660.661, 32138.247
29673.277, 32168.27
29679.928, 32203.852
29675.6, 32224.979
29661.925, 32248.33
29646.518, 32280.577
29632.8, 32315.047
29619.939, 32347.294
29611.332, 32377.316
29613.835, 32388.436
29629.942, 32393.995
29650.316, 32393.995
29676.623, 32396.219
29706.312, 32401.779
29721.527, 32418.458
29720.59, 32440.697
29721.307, 32474.056
29718.62, 32509.638
29716.826, 32534.101
29726.933, 32554.116
29730.193, 32588.587
29730.158, 32597.482
29729.177, 32630.841
29731.64, 32651.968
29712.086, 32659.751
29692.549, 32663.087
29703.496, 32685.326
29705.097, 32709.789
29703.277, 32740.924
29704.055, 32758.715
29720.184, 32758.715
29718.482, 32759.827
29695.576, 32756.491
29667.594, 32748.707
29637.919, 32739.812
29613.328, 32733.14
29584.471, 32732.028
29559.006, 32732.028
29553.142, 32712.013
29551.54, 32687.55
29549.991, 32649.744
29548.328, 32640.848
29541.681, 32604.154
29535.021, 32570.795
29518.091, 32558.564
29490.932, 32557.452
29434.057, 32557.452
29380.582, 32556.34
29326.279, 32549.668
29274.545, 32537.437
29236.384, 32527.429
29225.357, 32525.205
29216.877, 32522.982
29210.939, 32521.87
29206.691, 32522.982
29201.589, 32525.205
29199.038, 32526.317
29187.933, 32544.109
29171.705, 32569.683
29141.87, 32601.93
29100.116, 32643.072
29089.042, 32653.08
29041.33, 32698.67
28991.916, 32745.371
28946.759, 32788.737
28905.003, 32830.992
28864.097, 32873.246
28821.493, 32915.5
28780.595, 32955.53
28757.588, 32978.881
28734.593, 32998.896
28703.059, 33032.254
28666.42, 33068.949
28634.042, 33101.195
28599.109, 33135.666
28555.647, 33181.256
28510.5, 33223.51
28465.349, 33266.876
28423.603, 33308.018
28384.415, 33345.824
28361.41, 33369.175
28335.006, 33393.638
28299.227, 33428.108
28265.999, 33461.467
28232.776, 33493.713
28191.028, 33535.967
28148.435, 33577.109
28110.1, 33614.916
28084.537, 33641.603
28057.278, 33668.289
28039.383, 33687.192
28013.83, 33711.655
27982.31, 33742.79
27956.757, 33767.253
27920.203, 33782.82
27877.795, 33775.036
27832.004, 33763.917
27786.213, 33752.797
27742.115, 33742.79
27706.496, 33735.006
27684.433, 33733.894
27679.234, 33762.805
27669.759, 33800.611
27658.587, 33838.418
27650.846, 33866.216
27643.942, 33897.351
27635.307, 33937.381
27629.219, 33977.411
27624.05, 33998.538
27618.884, 34018.553
27611.968, 34053.024
27603.33, 34094.166
27592.141, 34136.42
27580.097, 34180.898
27572.324, 34217.592
27564.596, 34242.055
27537.446, 34239.831
27511.153, 34235.383
27472.994, 34226.488
27421.265, 34215.368
27365.304, 34200.913
27315.271, 34189.794
27282.196, 34183.122
27240.642, 34174.226
27188.912, 34163.107
27153.294, 34155.323
27122.765, 34148.651
27077.828, 34136.42
27025.256, 34123.077
26965.899, 34108.621
26910.789, 34093.054
26863.321, 34076.375
26814.984, 34065.255
26763.22, 34063.031
26711.461, 34059.695
26671.579, 34057.472
26654.582, 34064.143
26658.746, 34086.382
26665.43, 34116.405
26674.687, 34138.644
26684.792, 34160.883
26686.478, 34164.219
26692.359, 34180.898
26686.494, 34159.771
26678.074, 34140.868
26673.909, 34118.629
26665.512, 34093.054
26657.108, 34069.703
26669.049, 34053.024
26712.322, 34056.36
26750.49, 34063.031
26808.19, 34066.367
26842.135, 34067.479
26881.14, 34077.487
26926.065, 34093.054
26966.756, 34106.397
27008.298, 34118.629
27054.092, 34128.636
27097.34, 34138.644
27133.806, 34146.427
27156.701, 34151.987
27181.293, 34157.547
27213.516, 34165.331
27255.07, 34174.226
27292.384, 34182.01
27318.674, 34187.57
27361.913, 34199.801
27422.962, 34215.368
27484.023, 34227.6
27530.665, 34237.607
27562.887, 34245.391
27615.464, 34256.51
27675.672, 34269.854
27733.334, 34283.197
27776.58, 34293.205
27813.04, 34302.1
27864.769, 34313.22
27919.039, 34325.451
27959.747, 34333.235
27973.28, 34345.466
27981.635, 34381.049
27991.616, 34435.534
28001.622, 34483.348
28021.883, 34512.259
28049.073, 34503.363
28082.287, 34472.229
28124.029, 34429.975
28176.847, 34376.601
28233.9, 34325.451
28291.781, 34279.861
28345.42, 34234.271
28405.891, 34177.562
28469.758, 34120.853
28531.929, 34064.143
28598.369, 34000.762
28663.97, 33935.157
28732.127, 33867.328
28797.73, 33801.723
28863.33, 33737.23
28927.23, 33673.849
28992.832, 33609.356
29058.436, 33544.863
29124.041, 33480.37
29190.5, 33414.765
29256.955, 33350.272
29322.568, 33284.667
29386.471, 33222.398
29401.806, 33207.942
29431.627, 33179.032
29459.742, 33152.345
29508.312, 33104.531
29560.308, 33048.934
29608.888, 32998.896
29642.977, 32964.425
29692.402, 32915.5
29728.194, 32879.917
29762.275, 32847.671
29794.659, 32815.424
29819.377, 32789.849
29810.11, 32772.058
29810.119, 32769.834
29827.1, 32768.722
29845.806, 32760.939
29865.396, 32744.259
29884.141, 32726.468
29907.144, 32705.341
29936.974, 32675.319
29971.915, 32640.848
30009.42, 32601.93
30050.321, 32563.012
30094.627, 32521.87
30138.939, 32479.616
30184.099, 32437.361
30226.709, 32396.219
30266.755, 32359.525
30294.885, 32330.614
30297.539, 32303.928
30283.201, 32280.577
30267.179, 32253.89
30252.028, 32221.643
30234.357, 32182.725
30213.286, 32144.919
30191.37, 32106.001
30168.604, 32067.082
30151.755, 32034.836
30132.367, 32000.365
30107.099, 31950.328
30085.244, 31895.842
30067.62, 31844.693
30052.534, 31795.767
30039.137, 31749.065
30026.593, 31701.251
30011.493, 31655.661
29998.9, 31620.079
29993.89, 31598.952
29987.191, 31575.601
29977.145, 31540.018
29966.294, 31493.317
29953.74, 31447.727
29944.573, 31404.361
29940.496, 31362.107
29937.255, 31323.188
29933.151, 31287.606
29929.012, 31260.919
29928.194, 31253.135
29925.713, 31236.456
29922.357, 31226.449
29921.525, 31222.001
29919.819, 31224.225
29919.81, 31226.449
29916.502, 31204.21
29915.684, 31196.426
29914.897, 31180.859
29913.318, 31150.836
29909.249, 31106.358
29904.353, 31056.32
29897.733, 31012.954
29893.545, 30998.499
29874.057, 30988.492
29846.073, 30979.596
29835.827, 30994.051
29842.531, 31016.29
29844.19, 31026.298
29850.006, 31058.544
29861.663, 31116.366
29868.266, 31164.18
29874.019, 31211.993
29876.395, 31255.359
29879.645, 31292.054
29866.866, 31303.173
29852.454, 31297.613
29818.559, 31280.934
29794.831, 31269.815
29788.822, 31286.494
29793.815, 31312.069
29797.963, 31336.532
29805.459, 31373.226
29796.894, 31392.129
29759.48, 31406.584
29718.702, 31413.256
29677.078, 31418.816
29640.553, 31423.264
29604.016, 31431.047
29559.841, 31437.719
29515.662, 31445.503
29476.573, 31454.398
29436.64, 31462.182
29400.96, 31467.742
29383.949, 31475.525
29388.099, 31499.988
29391.313, 31546.69
29399.603, 31597.84
29406.221, 31642.318
29411.194, 31673.452
29415.352, 31695.691
29416.179, 31701.251
29416.101, 31721.266
29404.133, 31742.393
29361.636, 31754.625
29349.738, 31757.96
29317.447, 31765.744
29275.795, 31779.087
29267.197, 31806.886
29268.761, 31841.357
29273.691, 31883.611
29281.146, 31931.425
29290.259, 31989.246
29301.066, 32048.179
29312.744, 32101.553
29341.469, 32137.135
29356.68, 32154.926
29344.726, 32172.718
29314.069, 32197.18
29278.289, 32229.427
29245.862, 32272.793
29218.511, 32320.607
29198.84, 32358.413
29199.538, 32397.331
29200.193, 32447.369
29200.882, 32488.511
29202.481, 32514.086
29197.258, 32547.444
29221.75, 32579.691
29261.475, 32624.169
29273.307, 32637.512
29285.984, 32651.968
29298.661, 32666.423
29312.182, 32681.99
29324.859, 32696.446
29337.531, 32712.013
29350.203, 32727.58
29400.888, 32790.961
29446.447, 32862.126
29482.647, 32938.851
29503.637, 32997.784
29511.742, 33095.635
29516.538, 33171.248
29546.842, 33235.741
29601.822, 33284.667
29662.787, 33322.473
29703.437, 33345.824
29709.264, 33374.735
29709.977, 33409.205
29727.687, 33438.116
29753.014, 33472.586
29785.149, 33502.609
29822.398, 33527.072
29853.697, 33553.759
29877.374, 33575.998
29903.633, 33589.341
29917.151, 33604.908
29930.625, 33631.595
29948.356, 33654.946
29966.905, 33686.08
29987.155, 33716.103
30015.071, 33739.454
30046.39, 33760.581
30079.398, 33783.932
30106.456, 33809.507
30124.154, 33840.641
30135.041, 33877.336
30158.69, 33906.246
30188.377, 33910.694
30213.893, 33897.351
30237.697, 33887.343
30265.665, 33897.351
30306.409, 33896.239
30349.721, 33889.567
30393.868, 33886.231
30445.596, 33897.351
30492.186, 33919.59
30535.371, 33944.053
30581.112, 33966.292
30625.155, 33988.531
30659.871, 34008.546
30672.516, 34029.673
30674.949, 34057.472
30675.648, 34094.166
30677.994, 34143.092
30677.854, 34177.562
30675.213, 34200.913
30674.269, 34224.264
30675.812, 34262.07
30674.768, 34309.884
30675.44, 34353.25
30692.35, 34368.817
30734.775, 34371.041
30789.939, 34371.041
30844.259, 34369.929
30894.331, 34369.929
30918.938, 34371.041
30956.284, 34369.929
31007.209, 34368.817
31063.226, 34367.705
31119.239, 34367.705
31176.1, 34367.705
31224.475, 34367.705
31257.624, 34355.474
31279.625, 34371.041
31308.387, 34393.28
31350.733, 34414.407
31403.253, 34437.758
31454.075, 34461.109
31485.383, 34483.348
31494.579, 34516.707
31496.957, 34556.737
31497.596, 34606.774
31501.616, 34660.148
31503.976, 34704.626
31516.58, 34734.649
31521.569, 34759.112
31503.641, 34784.686
31498.377, 34825.828
31499.011, 34876.978
31502.993, 34939.247
31507.041, 34985.949
31507.824, 35001.516
31498.439, 35013.748
31495.976, 34993.733
31499.515, 34959.262
31497.995, 34917.008
31497.351, 34868.083
31497.561, 34818.045
31499.449, 34772.455
31498.772, 34731.313
31495.568, 34685.723
31494.925, 34636.797
31494.304, 34582.312
31492.849, 34524.49
31484.539, 34482.236
31449.832, 34461.109
31411.716, 34443.318
31366.834, 34419.967
31316.016, 34395.504
31271.945, 34381.049
31249.031, 34381.049
31224.452, 34373.265
31191.362, 34371.041
31148.075, 34372.153
31099.696, 34373.265
31049.62, 34374.377
30998.699, 34374.377
30945.228, 34375.489
30888.367, 34375.489
30822.171, 34375.489
30758.524, 34374.377
30708.453, 34374.377
30677.918, 34369.929
30668.683, 34345.466
30670.552, 34303.212
30670.761, 34252.063
30671.745, 34218.704
30671.841, 34195.353
30671.922, 34175.338
30672.966, 34127.524
30673.996, 34083.046
30674.154, 34044.128
30669.997, 34023.001
30652.228, 34009.658
30626.825, 33995.202
30595.491, 33978.523
30556.535, 33957.396
30515.029, 33937.381
30472.678, 33916.254
30431.176, 33895.127
30391.331, 33884.007
30355.675, 33886.231
30326.805, 33889.567
30304.72, 33894.015
30285.186, 33897.351
30263.079, 33907.358
30247.73, 33925.15
30232.373, 33945.165
30204.392, 33938.493
30164.604, 33912.918
30134.152, 33887.343
30119.026, 33849.537
30105.58, 33816.179
30078.54, 33786.156
30047.248, 33758.357
30010.841, 33736.118
29982.067, 33714.991
29959.297, 33678.297
29936.509, 33646.05
29914.525, 33624.923
29895.892, 33614.916
29878.17, 33589.341
29853.666, 33561.542
29822.381, 33531.52
29791.069, 33508.169
29755.534, 33479.258
29726.812, 33444.787
29703.169, 33413.653
29681.237, 33379.182
29649.154, 33335.816
29602.641, 33292.45
29548.496, 33246.861
29518.123, 33200.159
29506.396, 33160.128
29504.028, 33114.539
29503.384, 33062.277
29498.553, 32995.56
29465.736, 32922.171
29423.598, 32844.335
29367.86, 32770.946
29308.691, 32706.453
29264.736, 32658.639
29250.366, 32643.072
29223.319, 32613.049
29210.642, 32598.594
29174.287, 32560.788
29197.111, 32585.251
29185.275, 32573.019
29162.45, 32548.556
29152.31, 32536.325
29140.469, 32525.205
29128.636, 32511.862
29091.427, 32475.168
29038.998, 32422.906
28969.662, 32351.741
28902.859, 32283.912
28843.674, 32221.643
28804.734, 32192.733
28779.249, 32197.18
28769.062, 32197.18
28771.63, 32191.621
28775.056, 32183.837
28775.917, 32180.501
28776.779, 32177.165
28773.4, 32172.718
28775.99, 32161.598
28778.613, 32141.583
28768.494, 32123.792
28779.606, 32103.777
28802.638, 32074.866
28807.027, 32037.06
28805.5, 31992.582
28803.055, 31965.895
28807.368, 31948.104
28830.298, 31945.88
28869.337, 31949.216
28908.38, 31951.44
28955.925, 31950.328
28996.683, 31948.104
29039.984, 31946.992
29090.08, 31944.768
29136.781, 31942.544
29188.593, 31935.872
29231.911, 31930.313
29259.939, 31926.977
29270.187, 31911.409
29270.308, 31880.275
29268.736, 31848.028
29266.305, 31818.006
29263.013, 31791.319
29266.487, 31771.304
29291.995, 31761.296
29329.397, 31749.065
29371.893, 31736.833
29396.566, 31723.49
29402.608, 31697.915
29400.235, 31653.437
29393.669, 31595.616
29385.413, 31535.571
29380.553, 31475.525
29376.46, 31436.607
29375.724, 31407.696
29380.077, 31379.898
29414.887, 31379.898
29461.587, 31378.786
29503.219, 31371.002
29546.549, 31363.218
29591.564, 31358.771
29627.245, 31353.211
29661.241, 31344.315
29706.26, 31338.756
29752.125, 31334.308
29785.25, 31330.972
29797.061, 31349.875
29804.566, 31384.346
29826.64, 31384.346
29860.64, 31374.338
29881.043, 31367.666
29906.545, 31359.883
29931.197, 31352.099
29938.926, 31329.86
29935.694, 31288.718
29931.572, 31257.583
29925.713, 31236.456
29925.718, 31235.344
29921.477, 31234.232
29920.632, 31233.12
29924.126, 31208.658
29920.88, 31170.851
29915.98, 31121.925
29910.235, 31071.888
29904.481, 31024.074
29899.497, 30996.275
29881.72, 30982.932
29851.176, 30977.372
29827.35, 30990.715
29839.958, 31022.962
29846.53, 31078.559
29864.135, 31135.269
29869.871, 31187.53
29873.914, 31238.68
29878.827, 31284.27
29871.969, 31300.949
29848.218, 31295.39
29809.233, 31277.598
29788.03, 31272.039
29792.191, 31293.166
29796.327, 31320.964
29804.632, 31367.666
29797.761, 31387.681
29757.804, 31401.025
29706.824, 31411.032
29657.542, 31421.04
29614.208, 31429.935
29565.78, 31438.831
29508.848, 31451.062
29457.029, 31458.846
29412.005, 31465.518
29391.612, 31469.966
29387.289, 31489.981
29389.714, 31521.115
29393.816, 31557.81
29398.771, 31593.392
29404.562, 31632.31
29408.703, 31658.997
29413.714, 31680.124
29416.166, 31704.587
29416.976, 31714.594
29433.816, 31750.177
29449.86, 31772.416
29480.266, 31812.446
29531.791, 31879.163
29548.648, 31910.298
29549.384, 31939.208
29550.093, 31974.791
29550.001, 31998.141
29552.382, 32040.396
29555.603, 32084.874
29556.295, 32124.904
29561.288, 32150.479
29598.567, 32169.382
29642.65, 32184.949
29668.879, 32207.188
29669.653, 32226.091
29653.349, 32270.569
29633.627, 32320.607
29616.482, 32362.861
29612.999, 32385.1
29590.893, 32393.995
29568.743, 32414.011
29559.252, 32452.929
29547.163, 32505.19
29536.793, 32551.892
29540.859, 32597.482
29550.039, 32637.512
29550.039, 32637.512
29550.039, 32637.512
29567.81, 32867.686
29566.935, 32874.358
29588.178, 32868.798
29603.436, 32874.358
29610.988, 32896.597
29615.144, 32918.835
29632.869, 32944.41
29646.385, 32961.09
29665.143, 32939.963
29694.966, 32911.052
29732.464, 32873.246
29774.22, 32832.103
29820.239, 32786.514
29859.436, 32748.707
29902.051, 32705.341
29971.928, 32637.512
30029.877, 32580.803
30090.379, 32522.982
30150.876, 32466.272
30210.513, 32412.899
30224.998, 32399.555
30239.482, 32386.212
30253.118, 32372.868
30266.755, 32359.525
30280.386, 32347.294
30326.339, 32319.495
30350.957, 32319.495
30390.824, 32327.278
30442.572, 32336.174
30509.608, 32342.846
30566.494, 32340.622
30623.384, 32337.286
30676.874, 32335.062
30726.968, 32332.838
30783.001, 32331.726
30834.793, 32329.502
30875.554, 32326.167
30918.018, 32321.719
30976.652, 32307.263
31035.368, 32272.793
31088.198, 32224.979
31142.745, 32172.718
31199.858, 32116.008
31253.548, 32065.97
31307.211, 32022.604
31363.426, 31978.126
31420.519, 31926.977
31476.792, 31869.155
31534.758, 31812.446
31596.975, 31754.625
31659.198, 31695.691
31722.265, 31637.87
32105.004, 31275.374
32148.48, 31234.232
32174.923, 31205.322
32177.584, 31178.635
32162.396, 31156.396
32142.015, 31157.508
32125.034, 31157.508
32107.275, 31140.829
32087.003, 31116.366
32063.343, 31089.679
32046.447, 31069.664
