@RELATION taxi

@ATTRIBUTE xValue REAL
@ATTRIBUTE yValue REAL

@DATA
18929.593, 32048.179
18955.904, 32050.403
18991.56, 32050.403
19020.424, 32050.403
19071.366, 32048.179
19113.818, 32045.955
19163.057, 32045.955
19210.6, 32044.843
19257.294, 32043.731
19298.043, 32043.731
19324.363, 32042.619
19338.79, 32044.843
19334.585, 32029.276
19354.142, 32017.045
19368.62, 31999.253
19361.914, 31965.895
19348.468, 31912.521
19333.347, 31850.252
19320.769, 31789.095
19302.28, 31715.706
19270.261, 31621.191
19230.619, 31518.891
19196.057, 31422.152
19171.688, 31323.188
19160.047, 31226.449
19161.989, 31130.821
19174.102, 31041.865
19196.378, 30962.917
19230.542, 30883.968
19254.472, 30822.811
19269.0, 30786.117
19284.347, 30761.654
19296.291, 30739.415
19311.611, 30724.96
19341.332, 30723.848
19388.015, 30730.519
19445.724, 30741.639
19512.756, 30759.43
19582.331, 30778.333
19654.469, 30791.677
19728.312, 30801.684
19815.753, 30807.244
19911.701, 30806.132
20008.511, 30800.572
20105.327, 30792.788
20201.303, 30781.669
20296.424, 30772.773
20385.601, 30763.878
20462.037, 30757.206
20543.567, 30750.534
20634.447, 30740.527
20727.874, 30730.519
20822.147, 30721.624
20918.974, 30710.504
21010.703, 30700.497
21096.486, 30691.601
21177.172, 30683.817
21254.461, 30676.034
21331.747, 30669.362
21405.644, 30660.467
21475.292, 30652.683
21538.144, 30646.011
21600.153, 30637.116
21663.855, 30630.444
21737.749, 30622.66
21813.348, 30612.653
21886.383, 30608.205
21958.579, 30600.421
22032.471, 30593.75
22107.208, 30588.19
22183.657, 30578.182
22259.25, 30570.399
22333.994, 30562.615
22419.79, 30550.384
22513.218, 30541.488
22606.654, 30530.368
22701.784, 30520.361
22795.21, 30512.577
22889.481, 30505.906
22988.005, 30497.01
23083.133, 30488.114
23174.861, 30480.331
23260.649, 30471.435
23353.227, 30463.652
23451.759, 30452.532
23562.176, 30442.524
23675.993, 30431.405
23794.059, 30419.174
23918.066, 30408.054
24036.986, 30394.711
24471.044, 30346.897
24149.095, 30386.927
24255.286, 30371.36
24361.47, 30358.016
24570.432, 30334.665
24651.988, 30322.434
24730.979, 30315.762
24822.708, 30309.091
24917.844, 30299.083
25007.033, 30290.187
25092.825, 30281.292
25178.621, 30271.284
25260.168, 30262.389
25350.196, 30256.829
25441.937, 30246.821
25528.571, 30240.15
25609.27, 30231.254
25689.127, 30220.135
25770.679, 30210.127
25853.069, 30203.455
25931.221, 30194.56
26008.513, 30189.0
26084.971, 30178.992
26162.278, 30168.985
26242.125, 30161.201
26321.135, 30150.082
26400.133, 30142.298
26474.874, 30137.85
26542.807, 30137.85
26608.191, 30137.85
26672.731, 30136.738
26735.553, 30141.186
26802.632, 30142.298
26868.004, 30145.634
26931.691, 30145.634
27000.464, 30147.858
27070.071, 30154.53
27138.824, 30162.313
27209.279, 30168.985
27275.489, 30175.657
27340.004, 30181.216
27409.618, 30185.664
27488.56, 30193.448
27567.506, 30200.12
27638.806, 30207.903
27703.308, 30216.799
27744.055, 30220.135
27778.862, 30222.359
27817.914, 30224.582
27848.52, 30214.575
27859.658, 30187.888
27823.206, 30171.209
27795.086, 30197.896
27784.752, 30236.814
27769.132, 30327.994
27750.201, 30395.823
27738.105, 30452.532
27746.485, 30482.555
27781.287, 30485.89
27817.803, 30484.779
27855.18, 30480.331
27895.105, 30475.883
27935.03, 30471.435
27973.256, 30466.987
28002.139, 30463.652
28038.655, 30462.54
28074.322, 30461.428
28104.041, 30461.428
28135.475, 30456.98
28167.75, 30454.756
28189.831, 30453.644
28226.347, 30452.532
28273.939, 30441.413
28319.809, 30436.965
28362.277, 30433.629
28414.09, 30429.181
28465.895, 30426.957
28516.01, 30422.509
28559.328, 30419.174
28582.245, 30421.397
28587.332, 30423.621
28608.526, 30432.517
28626.281, 30452.532
28645.621, 30502.57
28655.679, 30537.04
28637.801, 30549.272
28611.466, 30552.607
28588.54, 30552.607
28552.037, 30550.384
28516.354, 30555.943
28477.287, 30558.167
28435.68, 30558.167
28406.794, 30562.615
28405.857, 30585.966
28418.438, 30627.108
28428.518, 30656.019
28441.898, 30710.504
28454.53, 30738.303
28458.678, 30763.878
28469.565, 30803.908
28481.309, 30841.714
28492.209, 30878.409
28500.607, 30902.871
28507.294, 30930.67
28523.245, 30978.484
28542.588, 31027.41
28553.537, 31050.761
28575.499, 31080.783
28600.024, 31106.358
28623.704, 31130.821
28636.364, 31150.836
28652.432, 31167.515
28671.901, 31183.083
28686.254, 31204.21
28681.856, 31244.24
28682.544, 31286.494
28681.526, 31330.972
28680.423, 31397.689
28681.098, 31443.279
28689.508, 31464.406
28705.542, 31489.981
28733.423, 31525.563
28766.402, 31560.033
28798.545, 31591.168
28830.679, 31624.527
28864.498, 31661.221
28900.859, 31699.027
28933.845, 31731.274
28967.697, 31759.072
29010.99, 31760.184
29064.471, 31761.296
29123.899, 31761.296
29179.918, 31764.632
29230.839, 31769.08
29275.838, 31767.968
29312.383, 31757.96
29323.411, 31760.184
29341.283, 31749.065
29374.436, 31737.945
29399.095, 31727.938
29405.116, 31707.923
29405.225, 31680.124
29400.283, 31641.206
29396.172, 31606.735
29392.88, 31580.049
29387.873, 31557.81
29395.527, 31554.474
29392.88, 31580.049
29399.503, 31623.415
29410.362, 31669.005
29415.347, 31696.803
29417.032, 31700.139
29415.252, 31721.266
29393.954, 31740.169
29346.35, 31755.737
29305.539, 31771.304
29263.888, 31784.647
29213.808, 31782.423
29176.47, 31777.976
29137.431, 31774.64
29097.546, 31770.192
29038.989, 31764.632
28980.431, 31759.072
28938.026, 31747.953
28895.765, 31699.027
28847.569, 31647.877
28804.441, 31603.4
28768.928, 31565.593
28741.786, 31558.922
28709.414, 31587.832
28693.169, 31617.855
28675.289, 31631.198
28647.361, 31607.847
28610.994, 31571.153
28580.549, 31540.018
28561.943, 31521.115
28527.966, 31525.563
28496.49, 31542.242
28467.574, 31555.586
28422.497, 31576.713
28384.226, 31594.504
28363.825, 31601.176
28340.944, 31590.056
28310.518, 31553.362
28269.085, 31508.884
28215.785, 31458.846
28160.791, 31407.696
28104.96, 31353.211
28051.654, 31304.285
27992.425, 31249.8
27935.746, 31194.202
27881.601, 31141.941
27840.146, 31101.91
27817.288, 31084.119
27798.58, 31091.903
27781.53, 31110.806
27753.495, 31115.254
27737.465, 31087.455
27734.262, 31035.193
27731.968, 30966.253
27728.013, 30887.304
27721.54, 30800.572
27717.597, 30718.288
27712.793, 30639.339
27708.842, 30559.279
27709.104, 30488.114
27716.954, 30431.405
27723.944, 30378.031
27713.081, 30330.218
27691.142, 30292.411
27662.374, 30264.613
27632.699, 30252.381
27596.223, 30242.374
27547.005, 30233.478
27485.903, 30223.47
27422.234, 30219.023
27356.025, 30212.351
27283.888, 30201.231
27212.588, 30193.448
27138.724, 30190.112
27048.742, 30182.328
26942.63, 30173.433
26825.472, 30166.761
26701.519, 30160.089
26583.491, 30158.977
26478.185, 30162.313
26364.383, 30166.761
26242.059, 30180.104
26123.989, 30191.224
26010.161, 30203.455
25903.127, 30215.687
25796.078, 30232.366
25681.398, 30245.709
25565.036, 30254.605
25447.824, 30263.501
25337.41, 30271.284
25221.048, 30280.18
25102.974, 30293.523
24994.24, 30306.867
24888.911, 30317.986
24789.526, 30329.106
24689.295, 30339.113
24592.455, 30351.345
24503.264, 30361.352
24414.925, 30370.248
24326.587, 30379.143
24240.801, 30386.927
24152.463, 30395.823
24087.059, 30402.494
24065.824, 30404.718
23988.529, 30412.502
23908.687, 30420.285
23826.294, 30429.181
23746.449, 30438.077
23667.46, 30444.748
23585.916, 30453.644
23505.226, 30461.428
23425.381, 30470.323
23344.684, 30480.331
23264.837, 30490.338
23183.298, 30498.122
23096.664, 30505.906
23009.182, 30513.689
22916.602, 30522.585
22827.415, 30532.592
22734.822, 30545.936
22643.088, 30555.943
22550.503, 30567.063
22457.924, 30575.958
22364.502, 30582.63
22184.443, 30599.309
22276.169, 30591.526
22097.806, 30609.317
22012.86, 30621.548
21949.981, 30637.116
21900.63, 30672.698
21836.8, 30723.848
21761.952, 30768.326
21712.571, 30815.027
21675.923, 30862.841
21642.652, 30917.327
21626.367, 30970.7
21618.62, 31007.395
21574.476, 31005.171
21557.596, 30969.588
21553.478, 30925.11
21516.265, 30873.961
21459.492, 30833.931
21389.044, 30825.035
21311.756, 30832.819
21276.931, 30837.266
21248.902, 30840.602
21208.986, 30843.938
21158.033, 30847.274
21087.541, 30853.946
21028.927, 30863.953
20989.011, 30867.289
20939.74, 30876.185
20916.785, 30887.304
20914.237, 30887.304
20904.888, 30890.64
20910.841, 30887.304
20901.483, 30893.976
20904.858, 30901.76
20890.467, 30886.192
20866.705, 30881.744
20761.344, 30909.543
20829.331, 30887.304
20791.11, 30891.752
20728.215, 30915.103
20702.77, 30905.095
20670.527, 30897.312
20639.109, 30898.424
20597.495, 30901.76
20543.983, 30909.543
20510.011, 30912.879
20470.093, 30917.327
20425.077, 30922.887
20382.609, 30928.446
20353.735, 30930.67
20312.122, 30934.006
20267.109, 30938.454
20237.38, 30942.902
20194.066, 30947.349
20146.504, 30952.909
20116.781, 30955.133
20089.581, 30966.253
20077.57, 31012.954
20076.59, 31061.88
20074.815, 31090.791
20074.735, 31120.814
20076.35, 31151.948
20079.669, 31180.859
20080.589, 31154.172
20076.484, 31101.91
20070.659, 31057.432
20069.058, 31020.738
20074.277, 30974.036
20104.935, 30939.566
20144.862, 30931.782
20196.655, 30931.782
20247.605, 30929.558
20290.928, 30921.775
20336.781, 30920.663
20380.089, 30918.439
20408.099, 30921.775
20443.742, 30928.446
20483.642, 30930.67
20522.717, 30923.999
20578.758, 30922.887
20637.365, 30915.103
20687.481, 30907.319
20735.078, 30889.528
20783.505, 30878.409
20846.343, 30876.185
20910.872, 30876.185
20976.26, 30872.849
21024.691, 30860.617
21056.962, 30858.394
21105.356, 30859.505
21162.234, 30862.841
21214.034, 30860.617
21253.953, 30856.17
21305.756, 30852.834
21355.002, 30852.834
21414.421, 30858.394
21485.696, 30875.073
21545.035, 30908.431
21583.17, 30934.006
21616.264, 30940.678
21642.662, 30913.991
21680.219, 30845.05
21713.487, 30791.677
21722.958, 30746.087
21711.209, 30698.273
21651.881, 30660.467
21577.189, 30650.459
21493.094, 30662.69
21403.059, 30673.81
21305.391, 30681.594
21193.276, 30693.825
21072.668, 30707.168
20947.815, 30720.512
20825.516, 30731.631
20708.308, 30743.863
20586.009, 30754.982
20458.607, 30769.438
20337.147, 30785.005
20219.938, 30798.348
20100.182, 30811.692
19976.196, 30819.475
19853.059, 30827.259
19729.929, 30832.819
19611.884, 30841.714
19499.763, 30858.394
19396.162, 30863.953
19314.66, 30860.617
19265.394, 30868.401
19229.676, 30890.64
19219.311, 30959.581
19209.816, 31020.738
19209.671, 31077.448
19208.683, 31131.933
19211.963, 31177.523
19216.123, 31210.881
19192.325, 31220.889
19144.79, 31216.441
19105.707, 31227.561
19078.47, 31254.247
19060.536, 31295.39
19043.449, 31337.644
19030.63, 31371.002
19022.941, 31389.905
19011.859, 31407.696
18999.048, 31437.719
18987.097, 31463.294
18968.327, 31499.988
18952.117, 31531.123
18935.922, 31556.698
18919.744, 31575.601
18901.018, 31594.504
18882.302, 31610.071
18868.684, 31623.415
18853.364, 31638.982
18831.251, 31654.549
18816.782, 31669.005
18799.753, 31689.02
18773.357, 31720.154
18744.409, 31753.513
18688.335, 31770.192
18644.988, 31790.207
18618.629, 31806.886
18571.01, 31838.021
18534.461, 31855.812
18500.47, 31869.155
18472.438, 31875.827
18452.925, 31870.267
18441.954, 31843.581
18444.567, 31816.894
18473.48, 31796.879
18513.406, 31786.871
18521.904, 31783.535
18544.846, 31775.752
18570.35, 31761.296
18598.397, 31749.065
18618.777, 31746.841
18644.282, 31732.386
18663.809, 31732.386
18681.563, 31762.408
18700.179, 31786.871
18714.642, 31774.64
18729.968, 31756.849
18744.439, 31741.281
18758.908, 31726.826
18774.222, 31713.482
18789.546, 31696.803
18803.168, 31681.236
18816.788, 31666.781
18832.955, 31652.325
18846.583, 31634.534
18867.822, 31628.974
18884.757, 31646.766
18899.996, 31663.445
18909.279, 31685.684
18915.133, 31721.266
18915.044, 31756.849
18910.718, 31789.095
18912.301, 31834.685
18912.164, 31889.17
18912.089, 31919.193
18914.524, 31963.671
18915.234, 32019.269
18916.873, 32042.619
18938.92, 32052.627
18994.098, 32053.739
19066.255, 32054.851
19139.264, 32054.851
19219.93, 32048.179
19280.216, 32043.731
19317.589, 32035.948
19332.856, 32041.508
19322.674, 32039.284
19317.646, 32013.709
19310.14, 31961.447
19301.767, 31915.857
19284.056, 31870.267
19273.139, 31823.565
19257.977, 31776.864
19241.966, 31730.162
19224.271, 31677.9
19199.783, 31625.638
19178.689, 31574.489
19158.429, 31528.899
19143.229, 31496.652
19130.539, 31478.861
19108.493, 31467.742
19089.009, 31451.062
19065.293, 31428.823
19042.429, 31405.473
19028.884, 31389.905
19017.889, 31373.226
19004.363, 31349.875
18985.741, 31327.636
18961.161, 31310.957
18926.304, 31329.86
18884.624, 31360.995
18836.133, 31399.913
18792.747, 31434.383
18764.677, 31455.51
18741.749, 31457.734
18717.177, 31437.719
18682.451, 31404.361
18646.051, 31360.995
18609.628, 31326.524
18563.874, 31288.718
18517.244, 31262.031
18488.396, 31254.247
18463.725, 31274.263
18442.447, 31295.39
18410.182, 31296.502
18377.081, 31292.054
18358.408, 31289.83
18334.641, 31287.606
18299.841, 31283.158
18279.478, 31277.598
18264.236, 31260.919
18260.075, 31226.449
18274.535, 31215.329
18421.371, 31234.232
18315.272, 31222.001
18368.74, 31230.897
18472.286, 31245.352
18524.066, 31249.8
18572.408, 31270.927
18617.319, 31306.509
18644.441, 31325.412
18663.93, 31340.979
18684.243, 31366.554
18703.701, 31394.353
18728.242, 31426.6
18748.544, 31456.622
18771.483, 31449.951
18828.478, 31405.473
18866.764, 31373.226
18900.786, 31348.763
18933.965, 31322.076
18956.087, 31303.173
18976.433, 31315.405
18995.055, 31337.644
19010.315, 31346.539
19028.108, 31360.995
19034.003, 31379.898
19046.682, 31402.137
19061.076, 31417.704
19075.472, 31432.159
19095.809, 31447.727
19111.898, 31464.406
19135.597, 31493.317
19162.651, 31537.795
19182.074, 31578.937
19197.273, 31611.183
19197.242, 31623.415
19183.692, 31610.071
19165.119, 31568.929
19117.818, 31473.301
19144.024, 31517.779
19074.64, 31425.488
19038.214, 31393.241
19025.519, 31377.674
19010.295, 31354.323
18980.669, 31318.74
18956.081, 31305.397
18931.421, 31320.964
18901.649, 31343.203
18865.918, 31372.114
18832.745, 31396.577
18803.826, 31417.704
18780.004, 31437.719
18762.139, 31452.174
18742.587, 31462.182
18725.648, 31445.503
18694.342, 31402.137
18659.649, 31355.435
18623.243, 31314.293
18582.591, 31273.151
18529.179, 31242.016
18479.96, 31232.008
18434.11, 31233.12
18380.64, 31225.337
18317.828, 31218.665
18254.177, 31207.546
18197.316, 31197.538
18153.997, 31205.322
18107.262, 31220.889
18073.266, 31235.344
18076.617, 31254.247
18095.25, 31273.151
18108.776, 31297.613
18128.205, 31338.756
18146.787, 31378.786
18149.328, 31381.01
18148.49, 31376.562
18174.839, 31364.33
18208.832, 31350.987
18223.303, 31335.42
18218.305, 31295.39
18209.092, 31243.128
18199.014, 31197.538
18219.415, 31187.53
18261.007, 31191.978
18345.873, 31207.546
18507.077, 31253.135
18402.701, 31230.897
18457.861, 31242.016
18563.904, 31276.486
18613.912, 31310.957
18645.27, 31333.196
18674.082, 31355.435
18696.934, 31384.346
18717.235, 31414.368
18735.853, 31438.831
18745.991, 31458.846
18769.788, 31448.839
18939.084, 31312.069
18825.112, 31393.241
18888.048, 31349.875
18961.195, 31297.613
18981.538, 31310.957
19001.001, 31336.532
19017.093, 31352.099
19028.111, 31359.883
19030.646, 31364.33
19030.618, 31375.45
19029.752, 31382.122
19011.853, 31409.92
18993.942, 31442.167
