@RELATION taxi

@ATTRIBUTE xValue REAL
@ATTRIBUTE yValue REAL

@DATA
28763.409, 35009.3
28786.504, 34961.486
28807.885, 34918.12
28839.42, 34882.538
28873.489, 34850.291
28905.804, 34832.5
28917.754, 34814.709
28943.353, 34778.015
28973.261, 34724.641
28994.64, 34682.387
29020.27, 34637.909
29049.36, 34576.752
29075.022, 34524.49
29094.64, 34498.915
29081.134, 34480.012
29075.25, 34465.557
29103.32, 34448.878
29127.987, 34434.422
29137.405, 34413.295
29123.959, 34378.825
29094.428, 34334.347
29071.651, 34298.765
29042.963, 34255.399
29025.252, 34226.488
29028.724, 34206.473
29025.402, 34187.57
29008.479, 34174.226
28987.288, 34167.555
28965.98, 34190.905
28939.517, 34230.936
28897.769, 34273.19
28833.175, 34297.653
28768.543, 34332.123
28708.151, 34367.705
28669.851, 34396.616
28652.873, 34397.728
28614.801, 34366.593
28565.709, 34332.123
28503.886, 34297.653
28440.343, 34268.742
28400.493, 34258.734
28371.575, 34275.414
28331.544, 34313.22
28277.024, 34367.705
28217.391, 34427.751
28145.849, 34495.58
28105.809, 34536.722
27997.533, 34670.156
27935.264, 34755.776
27884.849, 34849.179
27844.605, 34945.919
27819.671, 35033.763
27791.384, 35110.487
27769.058, 35181.652
27741.604, 35262.825
27709.858, 35357.34
27675.548, 35457.416
27645.509, 35549.707
27615.516, 35629.768
27585.483, 35720.948
27554.614, 35808.792
27523.726, 35902.195
27491.105, 36005.607
27456.768, 36114.578
27423.316, 36213.541
27394.997, 36301.385
27371.805, 36379.222
27349.458, 36458.17
27308.487, 36525.999
27254.798, 36591.604
27195.991, 36664.993
27136.337, 36738.381
27076.688, 36810.658
27019.598, 36879.599
26958.235, 36957.435
26895.176, 37035.272
26824.475, 37115.332
26748.642, 37207.624
26671.971, 37297.692
26593.612, 37385.536
26522.914, 37466.708
26453.914, 37547.88
26384.047, 37634.612
26318.443, 37715.785
26263.861, 37799.181
26227.93, 37885.913
26211.588, 37950.406
26239.476, 37980.429
26277.734, 37955.966
26256.675, 37913.712
26202.439, 37898.144
26149.796, 37912.6
26100.43, 37960.413
26070.594, 38002.668
26053.54, 38028.242
26034.789, 38053.817
26005.818, 38091.623
25965.777, 38141.661
25922.336, 38193.923
25876.347, 38247.296
25827.802, 38304.006
25777.581, 38355.155
25716.383, 38391.85
25653.539, 38414.089
25586.443, 38439.664
25522.747, 38463.015
25476.887, 38479.694
25447.995, 38495.261
25408.035, 38523.06
25368.019, 38567.538
25321.263, 38598.672
25263.571, 38603.12
25197.43, 38597.56
25136.315, 38610.904
25081.941, 38637.591
25029.261, 38665.389
24985.062, 38693.188
24963.691, 38743.226
24960.121, 38796.599
24966.748, 38844.413
24981.001, 38894.451
24992.79, 38920.026
25016.549, 38916.69
25040.328, 38907.794
25061.565, 38897.787
25082.792, 38891.115
25085.34, 38890.003
25087.884, 38890.003
25074.306, 38892.227
25053.924, 38900.011
25032.694, 38907.794
25014.846, 38918.914
24995.319, 38924.473
24980.138, 38898.899
24970.956, 38854.421
24961.785, 38806.607
24952.613, 38758.793
24952.672, 38741.002
24957.858, 38712.091
24975.788, 38676.509
25013.212, 38645.374
25072.682, 38616.464
25118.551, 38596.448
25170.34, 38581.993
25232.285, 38574.209
25294.196, 38576.433
25351.93, 38559.754
25400.386, 38527.508
25442.05, 38497.485
25471.809, 38476.358
25510.895, 38456.343
25556.77, 38435.216
25611.984, 38411.865
25662.097, 38391.85
25698.624, 38376.282
25724.113, 38364.051
25758.122, 38340.7
25805.76, 38300.67
25854.3, 38245.072
25907.121, 38178.356
25959.087, 38113.862
25997.458, 38056.041
26032.402, 38008.227
26051.99, 37985.988
26069.873, 37965.973
26101.405, 37923.719
26141.437, 37877.017
26179.776, 37829.203
26214.703, 37786.949
26255.549, 37750.255
26304.937, 37696.881
26364.536, 37634.612
26411.392, 37577.903
26427.581, 37557.888
26491.483, 37478.939
26553.677, 37403.327
26612.472, 37329.938
26662.745, 37267.669
26710.45, 37212.072
26764.978, 37146.467
26816.935, 37088.645
26879.128, 37015.257
26937.057, 36948.54
26994.99, 36880.711
27050.376, 36813.994
27108.324, 36742.829
27172.232, 36666.105
27236.153, 36586.044
27286.464, 36515.991
27323.205, 36444.827
27348.077, 36371.438
27372.969, 36292.49
27395.276, 36224.661
27416.731, 36157.944
27425.435, 36097.898
27389.952, 36055.644
27346.696, 36051.197
27321.132, 36081.219
27323.528, 36122.361
27352.271, 36151.272
27398.836, 36179.071
27445.421, 36201.31
27499.666, 36216.877
27531.1, 36205.758
27544.847, 36159.056
27523.769, 36122.361
27475.426, 36116.802
27445.591, 36154.608
27421.627, 36211.317
27401.054, 36269.139
27392.443, 36303.609
27388.096, 36332.52
27387.15, 36359.207
27392.16, 36381.446
27402.285, 36397.013
27403.961, 36402.573
27407.367, 36399.237
27404.838, 36394.789
27404.846, 36392.565
27402.313, 36389.229
27396.301, 36409.244
27386.818, 36450.386
27377.388, 36477.073
27382.406, 36497.088
27411.98, 36530.447
27433.982, 36546.014
27453.504, 36543.79
27467.984, 36528.223
27526.673, 36488.193
27582.816, 36448.162
27643.215, 36404.796
27704.459, 36362.542
27763.158, 36320.288
27816.779, 36274.698
27865.331, 36223.549
27896.889, 36179.071
27932.682, 36136.817
27982.907, 36092.339
28028.928, 36037.853
28079.218, 35976.696
28126.966, 35914.427
28169.637, 35848.822
28217.387, 35786.553
28260.87, 35730.955
28298.36, 35689.813
28337.534, 35652.007
28389.442, 35613.089
28441.354, 35573.058
28488.179, 35531.916
28525.722, 35477.431
28553.939, 35420.721
28571.924, 35377.355
28581.368, 35348.445
28565.38, 35312.862
28550.241, 35277.28
28540.151, 35252.817
28525.801, 35232.802
28498.768, 35200.555
28470.917, 35160.525
28448.123, 35129.391
28405.899, 35074.905
28376.361, 35031.539
28351.046, 34993.733
28329.948, 34962.598
28311.392, 34932.576
28291.159, 34896.993
28268.392, 34858.075
28239.71, 34812.485
28205.079, 34769.119
28172.145, 34725.753
28144.315, 34679.051
28137.567, 34667.932
28132.513, 34657.924
28126.605, 34649.029
28116.488, 34631.237
28121.547, 34640.133
28112.27, 34624.566
28106.371, 34613.446
28103.837, 34610.11
28108.896, 34619.006
28094.539, 34600.103
28086.922, 34594.543
28096.233, 34601.215
28082.687, 34592.319
28102.148, 34607.886
28099.615, 34604.551
28097.922, 34603.439
28075.911, 34588.983
28069.983, 34585.647
28064.907, 34581.2
28064.079, 34575.64
28065.797, 34570.08
28070.898, 34567.856
28077.683, 34568.968
28081.913, 34572.304
28084.447, 34575.64
28086.98, 34578.976
28087.825, 34580.088
28090.292, 34601.215
28134.214, 34656.812
28101.241, 34623.454
28160.376, 34695.73
28184.845, 34733.537
28210.994, 34775.791
28231.274, 34799.142
28252.527, 34789.134
28288.282, 34759.112
28331.709, 34720.193
28371.729, 34684.611
28390.429, 34676.827
28406.595, 34665.708
28425.378, 34635.685
28442.427, 34615.67
28469.689, 34587.871
28507.177, 34548.953
28552.329, 34503.363
28600.035, 34455.549
28636.676, 34416.631
28660.528, 34393.28
28689.467, 34371.041
28723.504, 34347.69
28747.318, 34334.347
28765.072, 34352.138
28779.385, 34382.161
28793.676, 34417.743
28808.773, 34464.445
28829.815, 34510.035
28863.634, 34543.393
28905.09, 34576.752
28943.146, 34611.222
28972.729, 34642.357
28991.352, 34654.588
29011.715, 34655.7
29033.935, 34615.67
29062.142, 34563.408
29094.584, 34513.371
29132.071, 34475.564
29183.956, 34445.542
29240.046, 34425.527
29285.939, 34408.848
29320.873, 34373.265
29348.17, 34337.683
29365.286, 34300.988
29376.467, 34263.182
29385.889, 34240.943
29402.084, 34223.152
29418.27, 34207.585
29433.625, 34187.57
29453.998, 34186.458
29477.67, 34209.809
29505.537, 34245.391
29528.295, 34285.421
29545.96, 34325.451
29556.91, 34346.578
29586.614, 34346.578
29634.988, 34346.578
29692.725, 34339.907
29746.205, 34336.571
29791.198, 34333.235
29841.301, 34325.451
29897.336, 34319.892
29950.829, 34313.22
29992.441, 34306.548
30012.788, 34312.108
30011.81, 34344.354
29997.236, 34381.049
29982.627, 34426.639
29970.564, 34472.229
29969.601, 34501.139
29978.843, 34524.49
29974.462, 34558.961
29967.469, 34610.11
29966.408, 34663.484
29965.338, 34719.081
29965.134, 34770.231
29965.832, 34808.037
29994.633, 34821.381
30039.605, 34822.493
30078.646, 34821.381
30106.602, 34833.612
30130.234, 34865.859
30154.68, 34907.001
30180.839, 34943.695
30220.608, 34972.606
30256.12, 35004.852
30289.068, 35041.547
30323.712, 35078.241
30349.004, 35119.383
30350.455, 35180.54
30351.039, 35246.145
30350.779, 35310.638
30349.679, 35372.908
30348.601, 35429.617
30326.342, 35478.543
30284.584, 35523.021
30240.267, 35570.834
30198.51, 35615.312
30174.533, 35669.798
30157.312, 35732.067
30141.758, 35802.12
30133.81, 35879.956
30129.238, 35962.241
30122.138, 36040.077
30115.963, 36099.01
30111.587, 36132.369
30132.772, 36139.041
30168.448, 36129.033
30207.532, 36115.69
30251.648, 36116.802
30290.62, 36131.257
30321.888, 36162.392
30352.285, 36199.086
30380.154, 36231.332
30403.803, 36258.019
30425.764, 36282.482
30441.809, 36301.385
30457.844, 36322.512
30481.461, 36356.983
30516.897, 36405.908
30549.756, 36462.618
30585.183, 36513.767
30608.0, 36536.006
30614.742, 36547.126
30601.24, 36529.335
30576.744, 36502.648
30549.734, 36468.178
30522.751, 36427.035
30489.851, 36380.334
30451.851, 36335.856
30417.226, 36295.825
30381.752, 36255.795
30347.149, 36210.205
30309.147, 36165.727
30271.949, 36132.369
30223.626, 36122.361
30178.621, 36131.257
30140.404, 36140.153
30117.486, 36142.376
30109.086, 36121.249
30114.359, 36075.659
30123.102, 36011.166
30129.184, 35975.584
30133.574, 35938.89
30141.522, 35861.053
30196.0, 35606.417
30146.903, 35788.777
30157.357, 35720.948
30170.343, 35656.455
30243.715, 35557.491
30287.165, 35514.125
30328.919, 35470.759
30347.798, 35418.497
30348.888, 35358.452
30344.057, 35293.959
30342.625, 35228.354
30342.041, 35162.749
30337.128, 35118.271
30318.598, 35083.801
30283.967, 35043.771
30245.097, 35002.628
30213.819, 34972.606
30190.138, 34952.591
30160.566, 34920.344
30137.801, 34883.65
30118.425, 34848.067
30100.706, 34822.493
30069.334, 34815.821
30023.512, 34814.709
29975.985, 34815.821
29954.778, 34813.597
29952.334, 34788.022
29955.075, 34739.096
29956.998, 34682.387
29955.548, 34620.118
29954.855, 34581.2
29954.103, 34556.737
29946.541, 34537.834
29955.964, 34515.595
29968.836, 34480.012
29980.059, 34432.198
29993.837, 34382.161
30006.758, 34334.347
30022.221, 34287.645
30035.151, 34237.607
30043.775, 34203.137
30053.231, 34173.114
30063.513, 34148.651
30077.23, 34114.181
30092.675, 34071.927
30121.696, 34030.785
30161.742, 33991.867
30196.659, 33961.844
30214.554, 33944.053
30216.327, 33925.15
30179.081, 33900.687
30143.564, 33868.44
30125.079, 33821.738
30119.182, 33810.619
30092.134, 33782.82
30049.848, 33745.014
30010.072, 33716.103
29975.437, 33674.961
29945.894, 33633.819
29916.285, 33609.356
29896.825, 33593.789
29871.495, 33560.43
29841.067, 33528.184
29799.614, 33493.713
29757.311, 33459.243
29720.972, 33419.213
29694.795, 33384.742
29676.236, 33355.832
29641.606, 33312.466
29595.098, 33267.988
29545.197, 33222.398
29518.201, 33180.144
29503.885, 33151.233
29485.302, 33127.882
29435.305, 33106.755
29462.436, 33114.539
29408.987, 33107.867
29387.684, 33128.994
29385.887, 33154.569
29396.856, 33171.248
29416.37, 33173.472
29435.945, 33160.128
29458.945, 33139.001
29493.873, 33106.755
29535.622, 33066.725
29584.167, 33025.583
29636.138, 32976.657
29691.522, 32923.283
29754.574, 32863.238
29821.039, 32798.745
29890.91, 32732.028
29959.084, 32665.311
30091.183, 32534.101
30025.562, 32598.594
30155.934, 32475.168
30221.535, 32416.234
30293.088, 32355.077
30350.993, 32310.599
30448.959, 32226.091
30514.582, 32162.71
30569.121, 32111.56
30617.696, 32065.97
30673.929, 32015.933
30733.568, 31963.671
30793.208, 31911.409
30849.458, 31858.036
30904.024, 31801.326
30956.039, 31745.729
31007.211, 31689.02
31057.534, 31632.31
31106.161, 31575.601
31151.378, 31522.227
31188.083, 31474.413
31226.495, 31424.376
31267.46, 31373.226
31300.747, 31330.972
31312.739, 31305.397
31295.81, 31293.166
31274.584, 31293.166
31247.411, 31294.278
31223.611, 31300.949
31195.584, 31303.173
31148.006, 31310.957
31168.392, 31308.733
31124.238, 31309.845
31096.248, 31303.173
31070.81, 31295.39
31036.899, 31283.158
31003.838, 31270.927
30973.305, 31263.143
30944.497, 31248.688
30916.543, 31233.12
30889.425, 31220.889
30866.542, 31210.881
30846.17, 31209.769
30817.257, 31220.889
30789.157, 31240.904
30760.199, 31263.143
30726.979, 31289.83
30693.753, 31317.629
30663.062, 31348.763
30647.712, 31365.442
30630.668, 31381.01
30599.124, 31413.256
30569.282, 31444.391
30536.921, 31468.854
30511.343, 31495.54
30486.569, 31533.347
30467.697, 31581.161
30443.728, 31630.086
30425.711, 31676.788
30414.485, 31723.49
30401.558, 31771.304
30391.182, 31818.006
30377.432, 31859.148
30353.513, 31895.842
30330.435, 31934.76
30309.059, 31972.567
30289.386, 32009.261
30264.615, 32047.067
30246.657, 32079.314
30241.488, 32098.217
30249.039, 32120.456
30266.732, 32153.814
30284.417, 32189.397
30308.021, 32230.539
30335.834, 32280.577
30351.802, 32320.607
30335.542, 32352.853
30300.603, 32386.212
30254.62, 32421.794
30204.383, 32459.6
30152.458, 32495.183
30103.067, 32534.101
30058.73, 32583.027
30013.527, 32636.4
29999.892, 32649.744
29959.84, 32688.662
29906.15, 32742.036
29852.456, 32796.521
29797.073, 32848.783
29744.243, 32899.932
29697.359, 32949.97
29651.334, 32997.784
29612.983, 33036.702
29600.085, 33078.956
29606.679, 33128.994
29597.976, 33183.479
29578.309, 33220.174
29596.016, 33250.196
29628.161, 33277.995
29667.105, 33303.57
29696.76, 33316.913
29712.835, 33330.257
29700.868, 33351.384
29678.743, 33365.839
29645.5, 33401.421
29602.851, 33454.795
29578.985, 33480.37
29535.509, 33528.184
29507.391, 33555.982
29492.905, 33570.438
29512.388, 33580.445
29531.883, 33587.117
29539.513, 33589.341
29536.118, 33589.341
29536.963, 33590.453
29535.265, 33590.453
29534.416, 33590.453
29535.265, 33590.453
29535.27, 33589.341
29517.476, 33581.557
29497.972, 33577.109
29475.834, 33594.901
29439.19, 33632.707
29394.032, 33677.185
29353.127, 33719.439
29314.777, 33759.469
29278.138, 33796.163
29241.5, 33832.858
29212.501, 33869.552
29190.36, 33888.455
29188.65, 33891.791
29178.4, 33908.47
29151.134, 33936.269
29120.45, 33969.628
29064.169, 34038.568
29019.808, 34097.502
28974.6, 34156.435
28935.346, 34212.032
28895.291, 34255.399
28838.31, 34286.533
28774.514, 34324.339
28715.815, 34361.034
28674.119, 34389.944
28640.202, 34382.161
28600.441, 34348.802
28548.807, 34313.22
28488.672, 34280.973
28434.47, 34250.951
28397.993, 34246.503
28369.071, 34264.294
28359.701, 34273.19
28347.782, 34283.197
28335.859, 34294.317
28323.927, 34307.66
28311.146, 34321.004
28296.669, 34334.347
28283.04, 34347.69
28267.705, 34363.258
28252.37, 34378.825
28236.187, 34394.392
28220.853, 34409.959
28206.367, 34425.527
28191.885, 34439.982
28176.547, 34456.661
28162.065, 34471.117
28149.281, 34485.572
28138.203, 34497.803
28128.826, 34508.923
28119.454, 34518.93
28110.934, 34527.826
28104.111, 34536.722
28098.999, 34542.281
28095.583, 34547.841
28093.025, 34551.177
28092.16, 34555.625
28091.294, 34560.073
28092.126, 34564.52
28092.958, 34568.968
28094.647, 34571.192
28096.336, 34573.416
28097.177, 34575.64
28108.139, 34594.543
28124.151, 34624.566
28142.688, 34660.148
28163.763, 34697.954
28191.613, 34739.096
28223.72, 34776.903
28249.049, 34811.373
28268.451, 34842.508
28263.309, 34855.851
28251.524, 34830.276
28224.522, 34789.134
28196.68, 34745.768
28164.619, 34695.73
28131.714, 34644.581
28103.009, 34604.551
28084.41, 34585.647
28069.213, 34564.52
28055.725, 34540.058
28056.723, 34500.027
28098.503, 34447.766
28149.635, 34391.056
28210.128, 34327.675
28280.786, 34269.854
28362.503, 34205.361
28442.549, 34134.196
28524.311, 34058.583
28605.239, 33979.635
28776.465, 33813.955
28688.727, 33897.351
28864.222, 33726.111
28950.292, 33636.043
29029.531, 33557.094
29102.804, 33484.818
29172.671, 33415.877
29240.828, 33350.272
29304.734, 33286.891
29366.086, 33225.733
29424.031, 33167.912
29482.804, 33115.651
29540.741, 33060.053
29596.987, 33003.344
29656.646, 32942.186
29894.389, 32710.901
29727.376, 32872.134
29807.471, 32795.409
29982.163, 32625.281
30070.801, 32536.325
30162.832, 32448.481
30262.501, 32361.749
30340.024, 32293.92
30475.451, 32182.725
30575.145, 32091.545
30673.974, 32004.813
30770.255, 31919.193
30866.555, 31829.125
30960.33, 31734.61
31049.031, 31635.646
31131.791, 31536.683
31207.762, 31437.719
31272.655, 31348.763
31337.523, 31266.479
31407.495, 31181.971
31476.63, 31095.239
31549.18, 31004.059
31619.176, 30915.103
31685.754, 30831.707
31748.078, 30750.534
31809.555, 30669.362
31871.877, 30589.302
31932.498, 30510.353
31996.512, 30432.517
32053.729, 30355.792
32096.46, 30291.299
32131.474, 30244.598
32179.126, 30221.247
32231.777, 30220.135
32282.707, 30224.582
32484.712, 30245.709
32348.902, 30233.478
32417.668, 30236.814
32566.191, 30254.605
32656.161, 30263.501
32754.627, 30271.284
32860.721, 30282.404
32962.588, 30289.075
33054.294, 30289.075
33134.996, 30281.292
33196.193, 30267.948
33233.604, 30256.829
33253.164, 30250.157
33274.407, 30246.821
33293.971, 30239.038
33312.692, 30230.142
33331.417, 30220.135
33350.133, 30212.351
33373.084, 30206.791
33399.457, 30195.672
33437.748, 30177.881
33490.469, 30161.201
33555.972, 30134.515
33631.696, 30101.156
33704.897, 30062.238
33778.159, 30009.976
33854.879, 29944.371
33931.685, 29859.863
34010.231, 29766.459
34087.096, 29669.72
34155.461, 29575.204
34216.129, 29492.92
34274.22, 29417.307
34344.166, 29349.478
34419.138, 29297.217
34500.885, 29249.403
34592.864, 29192.694
34683.192, 29125.977
34770.146, 29054.812
34846.024, 28991.431
34930.345, 28939.169
35021.425, 28894.691
35115.847, 28862.445
35212.797, 28834.646
35308.887, 28809.071
35579.374, 28722.339
35388.826, 28786.832
35453.462, 28767.929
35517.259, 28746.802
35637.233, 28700.1
35692.57, 28672.301
35739.414, 28644.503
35789.619, 28624.487
35838.969, 28605.584
35889.212, 28577.786
35932.702, 28541.091
35968.602, 28493.277
35978.263, 28426.56
35984.543, 28356.508
35987.362, 28299.798
35991.099, 28228.633
35995.728, 28148.573
36000.362, 28067.401
36004.97, 27991.788
36006.945, 27933.967
36009.695, 27891.713
36006.43, 27863.914
36001.429, 27843.899
35998.133, 27822.772
36008.437, 27799.421
36034.015, 27779.406
36061.282, 27761.615
36135.325, 27731.592
36088.532, 27747.159
36183.817, 27716.025
36222.949, 27703.793
36259.549, 27688.226
36299.542, 27673.771
36344.653, 27654.868
36393.995, 27639.3
36437.386, 27624.845
36477.379, 27610.39
36513.969, 27597.046
36554.813, 27582.591
36598.215, 27565.912
36642.478, 27547.009
36690.993, 27526.993
36743.784, 27501.419
36786.408, 27470.284
36845.677, 27335.738
36817.281, 27410.239
36845.203, 27259.014
36833.668, 27185.625
36839.995, 27107.789
36864.058, 27051.079
36897.384, 27011.049
36944.248, 26982.138
36993.58, 26969.907
37042.029, 26964.347
37089.596, 26965.459
37136.325, 26964.347
37186.457, 26962.123
37243.407, 26955.452
37302.933, 26943.22
37363.314, 26929.877
37417.722, 26922.093
37464.5, 26910.974
37500.246, 26897.63
37527.514, 26880.951
37548.918, 26847.592
37574.547, 26818.682
37596.74, 26797.555
37613.803, 26783.099
37629.167, 26768.644
37647.945, 26750.853
37662.47, 26734.174
37687.229, 26709.711
37716.219, 26688.584
37746.903, 26668.569
37776.737, 26648.554
37800.602, 26632.986
37796.46, 26611.859
37783.834, 26588.508
37766.127, 26561.822
37742.523, 26525.127
37719.768, 26488.433
37696.169, 26450.627
37674.27, 26412.82
37650.704, 26368.342
37626.243, 26332.76
37613.699, 26292.73
37588.361, 26262.707
37561.346, 26228.237
37511.657, 26140.393
37541.96, 26197.102
37523.457, 26159.296
37527.027, 26124.825
37561.078, 26111.482
37597.699, 26093.691
37642.817, 26075.9
37684.598, 26045.877
37725.557, 26010.295
37766.511, 25975.824
37802.34, 25946.914
37847.532, 25914.667
37890.186, 25880.197
37927.704, 25853.51
37950.7, 25842.39
37977.022, 25845.726
38010.946, 25857.958
38046.586, 25866.853
38080.61, 25859.07
38116.334, 25851.286
38140.957, 25854.622
38154.59, 25846.838
38163.199, 25824.599
38176.062, 25801.248
38189.763, 25780.121
38209.401, 25761.218
38224.779, 25744.539
38244.411, 25726.748
38249.537, 25721.188
38251.151, 25737.867
38266.501, 25726.748
38274.233, 25710.068
38280.09, 25727.86
