@relation taxi_clustered

@attribute Instance_number numeric
@attribute xValue numeric
@attribute yValue numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39}

@data
31860,19075.091,31247.576,cluster27
31861,19077.584,31268.703,cluster27
31862,19067.323,31297.613,cluster27
31863,19057.061,31326.524,cluster27
31864,19052.783,31339.868,cluster27
31865,19051.059,31349.875,cluster27
31866,19052.749,31353.211,cluster27
31867,19046.778,31364.33,cluster27
31868,19029.713,31397.689,cluster27
31869,19008.398,31433.271,cluster27
31870,18993.889,31463.294,cluster27
31871,18975.968,31499.988,cluster1
31872,18953.793,31540.018,cluster1
31873,18941.016,31556.698,cluster1
31874,18925.695,31572.265,cluster1
31875,18918.878,31582.272,cluster1
31876,18907.802,31597.84,cluster1
31877,18900.963,31616.743,cluster1
31878,18883.941,31633.422,cluster1
31879,18888.13,31655.661,cluster1
31880,18911.81,31692.355,cluster1
31881,18915.074,31744.617,cluster1
31882,18914.089,31799.103,cluster0
31883,18913.963,31849.14,cluster0
31884,18916.401,31892.506,cluster0
31885,18917.107,31949.216,cluster0
31886,18918.66,32007.037,cluster37
31887,18917.655,32069.306,cluster37
31888,18919.411,32045.955,cluster37
31889,18917.582,32098.217,cluster37
31890,18917.445,32152.702,cluster37
31891,18919.872,32200.516,cluster37
31892,18923.996,32248.33,cluster37
31893,18926.417,32298.368,cluster37
31894,18928.126,32293.92,cluster37
31895,18913.692,32295.032,cluster37
31896,18879.727,32298.368,cluster37
31897,18832.18,32301.704,cluster37
31898,18805.866,32300.592,cluster37
31899,18799.991,32273.905,cluster37
31900,18794.975,32242.77,cluster37
31901,18783.983,32224.979,cluster37
31902,18757.642,32234.987,cluster37
31903,18741.496,32241.658,cluster37
31904,18749.971,32247.218,cluster37
31905,18746.57,32249.442,cluster37
31906,18722.787,32255.002,cluster37
31907,18745.721,32249.442,cluster37
31908,18697.311,32258.338,cluster37
31909,18675.234,32260.562,cluster37
31910,18660.843,32243.882,cluster37
31911,18653.272,32216.084,cluster37
31912,18642.341,32173.829,cluster37
31913,18629.711,32131.575,cluster16
31914,18616.23,32090.433,cluster16
31915,18606.098,32068.194,cluster16
31916,18589.998,32055.963,cluster16
31917,18567.992,32029.276,cluster16
31918,18546.837,32001.477,cluster0
31919,18532.446,31984.798,cluster0
31920,18518.917,31962.559,cluster0
31921,18505.402,31934.76,cluster0
31922,18490.2,31902.514,cluster0
31923,18477.529,31876.939,cluster0
31924,18472.484,31856.924,cluster0
31925,18464.89,31838.021,cluster0
31926,18455.609,31814.67,cluster0
31927,18448.006,31799.103,cluster0
31928,18473.48,31796.879,cluster0
31929,18498.111,31792.431,cluster0
31930,18515.959,31784.647,cluster0
31931,18531.27,31772.416,cluster0
31932,18545.706,31771.304,cluster0
31933,18571.18,31769.08,cluster0
31934,18602.614,31760.184,cluster0
31935,18630.666,31745.729,cluster0
31936,18650.217,31735.721,cluster0
31937,18668.004,31752.401,cluster0
31938,18677.293,31772.416,cluster0
31939,18690.824,31793.543,cluster0
31940,18717.181,31777.976,cluster0
31941,18734.213,31756.849,cluster0
31942,18747.832,31742.393,cluster0
31943,18769.115,31719.042,cluster0
31944,18790.389,31699.027,cluster1
31945,18804.869,31680.124,cluster1
31946,18821.893,31662.333,cluster1
31947,18838.068,31644.542,cluster1
31948,18854.238,31628.974,cluster1
31949,18871.259,31612.295,cluster1
31950,18882.324,31601.176,cluster1
31951,18904.456,31577.825,cluster1
31952,18924.042,31554.474,cluster1
31953,18944.488,31526.675,cluster1
31954,18971.776,31478.861,cluster27
31955,18988.854,31439.943,cluster27
31956,19002.522,31406.584,cluster27
31957,19014.495,31372.114,cluster27
31958,19031.552,31342.091,cluster27
31959,19053.736,31298.725,cluster27
31960,19070.815,31259.807,cluster27
31961,19085.245,31260.919,cluster27
31962,19081.818,31273.151,cluster27
31963,19072.431,31292.054,cluster27
31964,19063.033,31315.405,cluster27
31965,19055.347,31333.196,cluster27
31966,19052.785,31338.756,cluster27
31967,19044.236,31362.107,cluster27
31968,19030.576,31392.129,cluster27
31969,19010.099,31432.159,cluster27
31970,18999,31456.622,cluster27
31971,18984.488,31487.757,cluster27
31972,18964.014,31526.675,cluster1
31973,18944.409,31557.81,cluster1
31974,18929.077,31577.825,cluster1
31975,18919.713,31587.832,cluster1
31976,18915.457,31592.28,cluster1
31977,18912.904,31594.504,cluster1
31978,18908.651,31597.84,cluster1
31979,18894.176,31614.519,cluster1
31980,18880.545,31633.422,cluster1
31981,18890.677,31655.661,cluster1
31982,18913.524,31685.684,cluster1
31983,18917.666,31726.826,cluster1
31984,18919.244,31774.64,cluster0
31985,18919.953,31830.237,cluster0
31986,18923.209,31885.835,cluster0
31987,18923.078,31938.096,cluster0
31988,18922.947,31990.358,cluster37
31989,18922.843,32031.5,cluster37
31990,18933.835,32049.291,cluster37
31991,18954.215,32047.067,cluster37
31992,18998.351,32050.403,cluster37
31993,19024.66,32053.739,cluster37
31994,19027.997,32077.09,cluster37
31995,19029.613,32109.336,cluster37
31996,19030.397,32134.911,cluster37
31997,19030.389,32138.247,cluster37
31998,19037.225,32120.456,cluster37
31999,19033.051,32092.657,cluster37
32000,19028.025,32065.97,cluster37
32001,19044.183,32054.851,cluster37
32002,19083.234,32054.851,cluster37
32003,19119.738,32054.851,cluster21
32004,19177.466,32054.851,cluster21
32005,19253.018,32055.963,cluster21
32006,19310.755,32052.627,cluster21
32007,19346.453,32035.948,cluster21
32008,19359.201,32030.388,cluster21
32009,19382.143,32022.604,cluster21
32010,19420.365,32014.821,cluster21
32011,19456.049,32003.701,cluster21
32012,19496.813,31998.141,cluster21
32013,19554.562,31990.358,cluster21
32014,19619.102,31982.574,cluster21
32015,19685.331,31978.126,cluster21
32016,19736.282,31972.567,cluster21
32017,19782.163,31958.111,cluster21
32018,19805.196,31915.857,cluster21
32019,19825.711,31862.484,cluster21
32020,19868.245,31830.237,cluster34
32021,19923.409,31836.909,cluster34
32022,19983.636,31855.812,cluster34
32023,20041.318,31873.603,cluster34
32024,20098.996,31892.506,cluster34
32025,20143.106,31905.85,cluster34
32026,20160.145,31883.611,cluster34
32027,20164.509,31839.133,cluster34
32028,20160.401,31787.983,cluster34
32029,20152,31754.625,cluster34
32030,20140.21,31719.042,cluster34
32031,20131.789,31693.467,cluster34
32032,20120.82,31667.893,cluster34
32033,20110.704,31641.206,cluster34
32034,20098.052,31610.071,cluster34
32035,20084.554,31577.825,cluster34
32036,20072.772,31538.906,cluster34
32037,20083.078,31494.428,cluster34
32038,20098.476,31451.062,cluster34
32039,20098.601,31404.361,cluster34
32040,20093.628,31358.771,cluster34
32041,20092.007,31329.86,cluster34
32042,20089.576,31286.494,cluster34
32043,20087.18,31229.785,cluster34
32044,20083.938,31171.963,cluster18
32045,20081.53,31119.702,cluster18
32046,20076.564,31071.888,cluster18
32047,20074.114,31035.193,cluster18
32048,20073.366,30997.387,cluster18
32049,20088.765,30954.021,cluster18
32050,20124.467,30938.454,cluster18
32051,20155.039,30936.23,cluster18
32052,20206.847,30930.67,cluster18
32053,20249.309,30927.334,cluster18
32054,20278.183,30925.11,cluster18
32055,20324.045,30920.663,cluster18
32056,20368.205,30917.327,cluster18
32057,20397.925,30916.215,cluster18
32058,20529.564,30903.983,cluster18
32059,20442.935,30912.879,cluster18
32060,20496.438,30908.431,cluster18
32061,20573.727,30899.536,cluster18
32062,20625.533,30895.088,cluster18
32063,20656.957,30891.752,cluster18
32064,20696.027,30887.304,cluster18
32065,20721.523,30878.409,cluster18
32066,20743.621,30870.625,cluster18
32067,20754.68,30862.841,cluster18
32068,20771.625,30876.185,cluster18
32069,20770.699,30903.983,cluster18
32070,20750.254,30928.446,cluster18
32071,20730.643,30958.469,cluster18
32072,20710.177,30990.715,cluster18
32073,20688.006,31025.186,cluster18
32074,20672.672,31044.089,cluster18
32075,20652.212,31074.112,cluster18
32076,20630.042,31108.582,cluster18
32077,20612.995,31133.045,cluster18
32078,20590.838,31163.068,cluster18
32079,20571.225,31194.202,cluster18
32080,20554.174,31219.777,cluster18
32081,20536.269,31247.576,cluster18
32082,20516.659,31277.598,cluster34
32083,20488.596,31294.278,cluster34
32084,20466.47,31313.181,cluster34
32085,20442.61,31345.427,cluster34
32086,20417.031,31385.457,cluster34
32087,20391.467,31419.928,cluster34
32088,20376.137,31437.719,cluster34
32089,20353.223,31434.383,cluster34
32090,20336.288,31417.704,cluster34
32091,20299.867,31385.457,cluster34
32092,20253.261,31352.099,cluster34
32093,20210.042,31322.076,cluster34
32094,20182.927,31302.061,cluster34
32095,20149.848,31289.83,cluster34
32096,20109.941,31290.942,cluster34
32097,20094.602,31312.069,cluster34
32098,20096.232,31337.644,cluster34
32099,20097.873,31358.771,cluster34
32100,20098.613,31399.913,cluster34
32101,20099.337,31446.615,cluster34
32102,20094.133,31487.757,cluster34
32103,20090.711,31497.764,cluster34
32104,20080.443,31527.787,cluster34
32105,20082.025,31571.153,cluster34
32106,20092.088,31617.855,cluster34
32107,20114.859,31674.564,cluster34
32108,20101.359,31643.43,cluster34
32109,20125.825,31701.251,cluster34
32110,20135.095,31726.826,cluster34
32111,20146.877,31765.744,cluster34
32112,20154.446,31792.431,cluster34
32113,20161.98,31832.461,cluster34
32114,20162.698,31881.387,cluster34
32115,20154.089,31925.865,cluster34
32116,20132.004,31930.313,cluster34
32117,20098.958,31906.962,cluster34
32118,20048.088,31881.387,cluster34
32119,19992.953,31863.596,cluster34
32120,19936.966,31846.916,cluster34
32121,19884.363,31834.685,cluster34
32122,19840.158,31856.924,cluster34
32123,19817.128,31898.066,cluster21
32124,19800.87,31946.992,cluster21
32125,19776.171,31977.014,cluster21
32126,19731.174,31978.126,cluster21
32127,19687.872,31980.35,cluster21
32128,19636.924,31984.798,cluster21
32129,19583.423,31991.47,cluster21
32130,19532.472,31997.03,cluster21
32131,19499.348,32002.589,cluster21
32132,19478.962,32007.037,cluster21
32133,19451.779,32013.709,cluster21
32134,19422.898,32020.38,cluster21
32135,19387.228,32025.94,cluster21
32136,19368.543,32029.276,cluster21
32137,19357.501,32031.5,cluster21
32138,19348.157,32033.724,cluster21
32139,19341.359,32035.948,cluster21
32140,19337.109,32038.172,cluster21
32141,19332.012,32039.284,cluster21
32142,19326.919,32039.284,cluster21
32143,19319.33,32019.269,cluster21
32144,19310.102,31975.903,cluster21
32145,19298.365,31918.081,cluster21
32146,19293.371,31879.163,cluster21
32147,19277.412,31812.446,cluster31
32148,19260.598,31747.953,cluster31
32149,19241.213,31692.355,cluster31
32150,19216.726,31640.094,cluster31
32151,19191.379,31592.28,cluster31
32152,19165.181,31544.466,cluster31
32153,19139.836,31495.54,cluster27
32154,19105.131,31454.398,cluster27
32155,19067.874,31415.48,cluster27
32156,19045.861,31391.017,cluster27
32157,19025.541,31368.778,cluster27
32158,19019.646,31349.875,cluster27
32159,19040.922,31329.86,cluster27
32160,19066.525,31277.598,cluster27
32161,19083.575,31249.8,cluster27
32162,19084.371,31270.927,cluster27
32163,19067.281,31314.293,cluster27
32164,19057.028,31339.868,cluster27
32165,19051.911,31348.763,cluster27
32166,19049.358,31350.987,cluster27
32167,19036.561,31375.45,cluster27
32168,19010.959,31427.712,cluster27
32169,18993.023,31469.966,cluster27
32170,18979.355,31503.324,cluster1
32171,18956.323,31546.69,cluster1
32172,18945.241,31564.481,cluster1
32173,18929.06,31584.496,cluster1
32174,18916.284,31601.176,cluster1
32175,18897.581,31611.183,cluster1
32176,18883.958,31626.75,cluster1
32177,18868.64,31641.206,cluster1
32178,18849.918,31658.997,cluster1
32179,18826.085,31683.46,cluster1
32180,18809.058,31702.363,cluster1
32181,18792.04,31717.93,cluster0
32182,18770.763,31739.057,cluster0
32183,18747.78,31763.52,cluster0
32184,18729.907,31781.311,cluster0
32185,18696.72,31812.446,cluster0
32186,18668.644,31836.909,cluster0
32187,18644.002,31845.804,cluster0
32188,18628.729,31842.469,cluster0
32189,18607.496,31845.804,cluster0
32190,18565.87,31856.924,cluster0
32191,18524.243,31868.043,cluster0
32192,18492.81,31876.939,cluster0
32193,18439.301,31886.947,cluster0
32194,18385.776,31903.626,cluster0
32195,18333.949,31920.305,cluster19
32196,18299.962,31932.536,cluster19
32197,18268.526,31942.544,cluster19
32198,18226.936,31939.208,cluster19
32199,18041.859,31941.432,cluster19
32200,18171.757,31938.096,cluster19
32201,18125.059,31940.32,cluster19
32202,18087.702,31941.432,cluster19
32203,17989.216,31944.768,cluster19
32204,17939.969,31948.104,cluster19
32205,17906.855,31950.328,cluster19
32206,17893.224,31970.343,cluster19
32207,17891.465,31995.918,cluster19
32208,17892.238,32028.164,cluster19
32209,17893.859,32060.411,cluster19
32210,17897.183,32090.433,cluster19
32211,17901.336,32129.352,cluster16
32212,17903.795,32166.046,cluster16
32213,17906.268,32197.18,cluster16
32214,17907.082,32211.636,cluster22
32215,17904.488,32231.651,cluster22
32216,17906.138,32251.666,cluster22
32217,17903.523,32280.577,cluster22
32218,17904.285,32317.271,cluster22
32219,17905.081,32339.51,cluster22
32220,17905.866,32366.197,cluster22
32221,17911.679,32420.682,cluster22
32222,17917.568,32442.921,cluster22
32223,17938.777,32448.481,cluster22
32224,17965.971,32436.25,cluster22
32225,17993.17,32421.794,cluster22
32226,18019.51,32411.787,cluster22
32227,18033.978,32396.219,cluster22
32228,18033.146,32389.548,cluster22
32229,18033.201,32366.197,cluster22
32230,18042.63,32328.39,cluster22
32231,18055.438,32297.256,cluster22
32232,18070.775,32273.905,cluster16
32233,18097.999,32249.442,cluster16
32234,18109.125,32211.636,cluster16
32235,18117.708,32172.718,cluster16
32236,18135.611,32141.583,cluster16
32237,18161.132,32119.344,cluster16
32238,18186.616,32112.672,cluster16
32239,18222.252,32120.456,cluster16
32240,18256.196,32126.016,cluster16
32241,18292.687,32131.575,cluster16
32242,18331.754,32124.904,cluster16
32243,18373.381,32112.672,cluster16
32244,18403.959,32106.001,cluster16
32245,18431.171,32087.097,cluster16
32246,18465.196,32059.299,cluster16
32247,18499.228,32029.276,cluster16
32248,18529.858,32001.477,cluster16
32249,18557.098,31971.455,cluster0
32250,18585.196,31938.096,cluster0
32251,18613.293,31904.738,cluster0
32252,18632.885,31878.051,cluster0
32253,18648.205,31862.484,cluster0
32254,18650.758,31860.26,cluster0
32255,18645.713,31840.245,cluster0
32256,18643.213,31821.342,cluster0
32257,18667.874,31804.662,cluster0
32258,18698.479,31787.983,cluster0
32259,18727.399,31765.744,cluster0
32260,18743.574,31747.953,cluster0
32261,18767.406,31723.49,cluster0
32262,18789.535,31701.251,cluster1
32263,18807.405,31684.572,cluster1
32264,18828.679,31664.557,cluster1
32265,18851.663,31640.094,cluster1
32266,18868.682,31624.527,cluster1
32267,18889.948,31607.847,cluster1
32268,18915.49,31578.937,cluster1
32269,18937.634,31551.138,cluster1
32270,18957.225,31525.563,cluster1
32271,18978.557,31483.309,cluster27
32272,18993.071,31451.062,cluster27
32273,19005.885,31419.928,cluster27
32274,19014.47,31382.122,cluster27
32275,19027.242,31367.666,cluster27
32276,19035.681,31387.681,cluster27
32277,19055.976,31419.928,cluster27
32278,19077.991,31443.279,cluster27
32279,19120.323,31489.981,cluster27
32280,19148.25,31525.563,cluster27
32281,19170.213,31568.929,cluster31
32282,19191.33,31611.183,cluster31
32283,19207.376,31644.542,cluster31
32284,19224.256,31683.46,cluster31
32285,19236.909,31715.706,cluster31
32286,19246.174,31744.617,cluster31
32287,19250.359,31767.968,cluster31
32288,19247.758,31789.095,cluster31
32289,19227.366,31795.767,cluster31
32290,19221.423,31795.767,cluster31
32291,19240.111,31791.319,cluster31
32292,19260.484,31792.431,cluster31
32293,19258.837,31772.416,cluster31
32294,19251.259,31747.953,cluster31
32295,19233.561,31696.803,cluster31
32296,19212.436,31657.885,cluster31
32297,19189.621,31615.631,cluster31
32298,19165.96,31572.265,cluster31
32299,19155.817,31554.474,cluster31
32300,19146.529,31534.459,cluster31
32301,19130.469,31506.66,cluster27
32302,19107.619,31477.749,cluster27
32303,19081.382,31445.503,cluster27
32304,19054.292,31414.368,cluster27
32305,19032.246,31403.249,cluster27
32306,19021.164,31421.04,cluster27
32307,19004.957,31451.062,cluster27
32308,18993.015,31473.301,cluster27
32309,18977.666,31499.988,cluster1
32310,18955.483,31543.354,cluster1
32311,18945.255,31558.922,cluster1
32312,18929.92,31580.049,cluster1
32313,18917.141,31597.84,cluster1
32314,18911.176,31606.735,cluster1
32315,18904.389,31604.511,cluster1
32316,18908.673,31588.944,cluster1
32317,18891.66,31602.288,cluster1
32318,18873.79,31618.967,cluster1
32319,18853.369,31636.758,cluster1
32320,18824.432,31665.669,cluster1
32321,18804.841,31691.244,cluster1
32322,18790.35,31714.594,cluster0
32323,18765.658,31743.505,cluster0
32324,18742.672,31769.08,cluster0
32325,18717.997,31791.319,cluster0
32326,18688.211,31820.23,cluster0
32327,18663.539,31841.357,cluster0
32328,18649.906,31861.372,cluster0
32329,18635.427,31880.275,cluster0
32330,18597.119,31922.529,cluster0
32331,18568.167,31958.111,cluster0
32332,18539.221,31991.47,cluster0
32333,18507.725,32025.94,cluster16
32334,18468.581,32063.747,cluster16
32335,18429.443,32099.329,cluster16
32336,18398.816,32126.016,cluster16
32337,18365.635,32156.038,cluster16
32338,18339.267,32177.165,cluster16
32339,18316.311,32191.621,cluster16
32340,18292.498,32209.412,cluster16
32341,18292.443,32231.651,cluster16
32342,18294.09,32252.778,cluster16
32343,18300.838,32270.569,cluster16
32344,18314.377,32288.36,cluster16
32345,18317.722,32309.487,cluster16
32346,18321.074,32327.278,cluster16
32347,18342.27,32338.398,cluster16
32348,18367.715,32347.294,cluster16
32349,18391.465,32355.077,cluster16
32350,18416.092,32351.741,cluster16
32351,18422.924,32335.062,cluster16
32352,18410.261,32306.151,cluster16
32353,18395.048,32278.353,cluster16
32354,18379.841,32248.33,cluster16
32355,18361.236,32219.419,cluster16
32356,18340.932,32190.509,cluster16
32357,18340.135,32169.382,cluster16
32358,18358.854,32151.59,cluster16
32359,18398.841,32116.008,cluster16
32360,18432.028,32083.762,cluster16
32361,18470.309,32051.515,cluster16
32362,18511.148,32014.821,cluster16
32363,18540.078,31988.134,cluster0
32364,18564.771,31958.111,cluster0
32365,18594.586,31916.969,cluster0
32366,18618.431,31886.947,cluster0
32367,18640.581,31855.812,cluster0
32368,18635.54,31834.685,cluster0
32369,18651.719,31814.67,cluster0
32370,18692.525,31792.431,cluster0
32371,18735.045,31763.52,cluster0
32372,18752.063,31747.953,cluster0
32373,18770.788,31729.05,cluster0
32374,18795.48,31700.139,cluster1
32375,18813.353,31682.348,cluster1
32376,18835.485,31658.997,cluster1
32377,18856.774,31633.422,cluster1
32378,18874.65,31614.519,cluster1
32379,18899.334,31588.944,cluster1
32380,18925.729,31558.922,cluster1
32381,18943.622,31533.347,cluster1
32382,18966.629,31499.988,cluster1
32383,18985.399,31463.294,cluster27
32384,18999.053,31435.495,cluster27
32385,19013.593,31393.241,cluster27
32386,19032.392,31345.427,cluster27
32387,19132.168,31171.963,cluster15
32388,19059.696,31292.054,cluster27
32389,19092.954,31234.232,cluster27
32390,19161.219,31099.686,cluster15
32391,19188.589,31020.738,cluster15
32392,19221.06,30939.566,cluster15
32393,19256.92,30861.729,cluster14
32394,19285.107,30796.124,cluster14
32395,19305.596,30752.758,cluster14
32396,19340.455,30734.967,cluster14
32397,19395.637,30738.303,cluster14
32398,19458.452,30744.975,cluster14
32399,19536.518,30763.878,cluster14
32400,19629.86,30786.117,cluster14
32401,19728.318,30799.46,cluster14
32402,19827.652,30802.796,cluster14
32403,19926.991,30803.908,cluster14
32404,20026.348,30798.348,cluster18
32405,20128.258,30790.565,cluster18
32406,20231.024,30780.557,cluster18
32407,20334.638,30770.55,cluster18
32408,20440.798,30761.654,cluster18
32409,20545.262,30751.646,cluster18
32410,20651.428,30740.527,cluster18
32411,20760.139,30730.519,cluster18
32412,20862.912,30718.288,cluster18
32413,20967.387,30704.945,cluster18
32414,21079.495,30694.937,cluster18
32415,21189.905,30684.929,cluster39
32416,21300.315,30674.922,cluster39
32417,21408.178,30664.914,cluster39
32418,21515.196,30653.795,cluster39
32419,21623.063,30642.675,cluster39
32420,21729.235,30630.444,cluster39
32421,21827.766,30618.212,cluster39
32422,21922.894,30608.205,cluster39
32423,22014.617,30601.533,cluster39
32424,22102.946,30593.75,cluster39
32425,22189.581,30584.854,cluster39
32426,22277.064,30575.958,cluster39
32427,22365.398,30567.063,cluster39
32428,22461.38,30555.943,cluster39
32429,22565.001,30545.936,cluster39
32430,22672.022,30534.816,cluster13
32431,22777.341,30524.809,cluster13
32432,22880.966,30513.689,cluster13
32433,22976.957,30500.346,cluster13
32434,23078.884,30489.226,cluster13
32435,23177.412,30479.219,cluster13
32436,23279.337,30469.211,cluster13
32437,23381.269,30456.98,cluster13
32438,23485.752,30443.636,cluster13
32439,23594.47,30433.629,cluster13
32440,23703.186,30424.733,cluster13
32441,23812.747,30416.95,cluster13
32442,23917.221,30406.942,cluster13
32443,24022.544,30396.935,cluster13
32444,24128.72,30385.815,cluster13
32445,24233.198,30374.696,cluster7
32446,24339.375,30363.576,cluster7
32447,24449.797,30352.457,cluster7
32448,24560.224,30340.225,cluster7
32449,24672.346,30329.106,cluster7
32450,24779.376,30316.874,cluster7
32451,24888.113,30302.419,cluster7
32452,24999.387,30291.299,cluster7
32453,25111.506,30281.292,cluster7
32454,25222.78,30270.172,cluster7
32455,25330.658,30259.053,cluster7
32456,25441.94,30245.709,cluster7
32457,25555.759,30235.702,cluster7
32458,25667.031,30225.694,cluster7
32459,25777.461,30213.463,cluster7
32460,25881.944,30202.343,cluster7
32461,25992.371,30191.224,cluster7
32462,26104.494,30181.216,cluster7
32463,26214.072,30170.097,cluster24
32464,26320.255,30158.977,cluster24
32465,26422.184,30150.082,cluster24
32466,26516.456,30145.634,cluster24
32467,26603.081,30142.298,cluster24
32468,26660.835,30138.962,cluster24
32469,26688.035,30131.179,cluster24
32470,26704.228,30114.499,cluster24
32471,26707.712,30090.037,cluster24
32472,26705.192,30082.253,cluster24
32473,26688.276,30063.35,cluster24
32474,26659.392,30066.686,cluster24
32475,26643.14,30100.044,cluster24
32476,26635.345,30143.41,cluster24
32477,26627.545,30187.888,cluster24
32478,26623.174,30223.47,cluster24
32479,26638.356,30252.381,cluster24
32480,26671.437,30262.389,cluster24
32481,26703.787,30239.038,cluster24
32482,26709.869,30200.12,cluster24
32483,26697.207,30178.992,cluster24
32484,26676.01,30170.097,cluster24
32485,26636.131,30161.201,cluster24
32486,26584.341,30158.977,cluster24
32487,26519.797,30161.201,cluster24
32488,26451.858,30163.425,cluster24
32489,26377.121,30166.761,cluster24
32490,26303.229,30171.209,cluster24
32491,26238.659,30181.216,cluster24
32492,26168.141,30192.336,cluster7
32493,26025.431,30207.903,cluster7
32494,26097.635,30200.12,cluster7
32495,25954.072,30216.799,cluster7
32496,25882.721,30223.47,cluster7
32497,25804.577,30230.142,cluster7
32498,25727.282,30236.814,cluster7
32499,25644.036,30245.709,cluster7
32500,25551.449,30254.605,cluster7
32501,25458.01,30264.613,cluster7
32502,25362.016,30276.844,cluster7
32503,25265.188,30284.628,cluster7
32504,25164.957,30294.635,cluster7
32505,25064.722,30305.755,cluster7
32506,24961.094,30315.762,cluster7
32507,24870.212,30323.546,cluster7
32508,24773.378,30333.553,cluster7
32509,24673.151,30342.449,cluster7
32510,24620.487,30348.009,cluster7
32511,24566.124,30353.569,cluster7
32512,24464.193,30364.688,cluster7
32513,24358.869,30374.696,cluster7
32514,24253.548,30383.591,cluster7
32515,24145.677,30393.599,cluster7
32516,24039.501,30404.718,cluster13
32517,23929.073,30418.062,cluster13
32518,23818.655,30428.069,cluster13
32519,23709.077,30441.413,cluster13
32520,23597.804,30453.644,cluster13
32521,23485.686,30464.763,cluster13
32522,23370.175,30474.771,cluster13
32523,23259.759,30484.779,cluster13
32524,23145.098,30494.786,cluster13
32525,23033.827,30507.018,cluster13
32526,22922.556,30519.249,cluster13
32527,22809.587,30531.48,cluster13
32528,22700.022,30541.488,cluster13
32529,22588.752,30553.719,cluster39
32530,22474.09,30564.839,cluster39
32531,22361.129,30574.846,cluster39
32532,22247.32,30584.854,cluster39
32533,22132.661,30594.862,cluster39
32534,22018.852,30604.869,cluster39
32535,21899.097,30615.989,cluster39
32536,21782.735,30628.22,cluster39
32537,21664.669,30642.675,cluster39
32538,21545.754,30657.131,cluster39
32539,21426.846,30669.362,cluster39
32540,21303.69,30682.706,cluster39
32541,21184.779,30696.049,cluster39
32542,21065.869,30709.392,cluster18
32543,20946.963,30721.624,cluster18
32544,20828.909,30732.743,cluster18
32545,20768.608,30738.303,cluster18
32546,20708.308,30743.863,cluster18
32547,20588.557,30754.982,cluster18
32548,20469.649,30768.326,cluster18
32549,20348.197,30780.557,cluster18
32550,20223.349,30792.788,cluster18
32551,20101.898,30805.02,cluster18
32552,19984.702,30813.916,cluster14
32553,19864.964,30820.587,cluster14
32554,19746.931,30825.035,cluster14
32555,19629.738,30832.819,cluster14
32556,19519.312,30850.61,cluster14
32557,19417.398,30860.617,cluster14
32558,19332.507,30853.946,cluster14
32559,19282.421,30850.61,cluster14
32560,19258.578,30877.297,cluster14
32561,19244.908,30910.655,cluster15
32562,19225.235,30967.365,cluster15
32563,19211.491,31029.634,cluster15
32564,19208.782,31093.015,cluster15
32565,19212.894,31145.276,cluster15
32566,19219.582,31186.419,cluster15
32567,19221.214,31211.993,cluster27
32568,19202.51,31222.001,cluster27
32569,19177.042,31220.889,cluster27
32570,19157.506,31224.225,cluster27
32571,19132.035,31224.225,cluster27
32572,19105.681,31237.568,cluster27
32573,19091.191,31259.807,cluster27
32574,19070.702,31304.285,cluster27
32575,19063.862,31323.188,cluster27
32576,19054.469,31344.315,cluster27
32577,19051.045,31355.435,cluster27
32578,19051.034,31359.883,cluster27
32579,19039.092,31382.122,cluster27
32580,19023.736,31411.032,cluster27
32581,19010.945,31433.271,cluster27
32582,18997.302,31456.622,cluster27
32583,18993.889,31463.294,cluster27
32584,18991.331,31467.742,cluster27
32585,18978.537,31491.093,cluster1
32586,18948.705,31537.795,cluster1
32587,18931.669,31560.033,cluster1
32588,18914.636,31581.161,cluster1
32589,18898.455,31601.176,cluster1
32590,18879.721,31623.415,cluster1
32591,18864.398,31640.094,cluster1
32592,18847.385,31653.437,cluster1
32593,18831.221,31666.781,cluster1
32594,18829.523,31666.781,cluster1
32595,18815.048,31683.46,cluster1
32596,18802.269,31701.251,cluster1
32597,18783.545,31720.154,cluster0
32598,18758.009,31746.841,cluster0
32599,18742.686,31763.52,cluster0
32600,18726.519,31777.976,cluster0
32601,18701.006,31795.767,cluster0
32602,18678.04,31813.558,cluster0
32603,18659.321,31830.237,cluster0
32604,18642.361,31822.454,cluster0
32605,18652.59,31805.774,cluster0
32606,18681.502,31786.871,cluster0
32607,18707.018,31767.968,cluster0
32608,18728.292,31747.953,cluster0
32609,18742.769,31730.162,cluster0
32610,18771.703,31702.363,cluster1
32611,18793.829,31681.236,cluster1
32612,18811.702,31663.445,cluster1
32613,18830.43,31643.43,cluster1
32614,18850.864,31620.079,cluster1
32615,18853.464,31598.952,cluster1
32616,18836.545,31574.489,cluster1
32617,18813.7,31543.354,cluster1
32618,18789.171,31506.66,cluster1
32619,18762.078,31476.637,cluster1
32620,18743.463,31451.062,cluster1
32621,18723.156,31423.264,cluster1
32622,18693.551,31378.786,cluster8
