@relation taxi_clustered

@attribute Instance_number numeric
@attribute xValue numeric
@attribute yValue numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39}

@data
3037,21487.217,30639.339,cluster34
3038,21777.518,30670.474,cluster34
3039,21479.86,30837.266,cluster34
3040,20997.517,30861.729,cluster22
3041,20971.187,30865.065,cluster22
3042,21576.403,30925.11,cluster34
3043,21687.707,30898.424,cluster34
3044,22130.248,30838.378,cluster34
3045,22702.632,31084.119,cluster34
3046,23254.671,31032.97,cluster36
3047,23921.99,31044.089,cluster36
3048,24487.198,31124.149,cluster10
3049,24561.083,31118.59,cluster10
3050,24543.584,32059.299,cluster10
3051,24348.919,32401.779,cluster10
3052,24000.027,32666.423,cluster10
3053,23773.603,32864.35,cluster10
3054,23660.916,33067.837,cluster10
3055,23639.223,32677.543,cluster10
3056,23274.661,32531.877,cluster10
3057,22708.385,32273.905,cluster10
3058,22256.169,31900.29,cluster34
3059,22055.574,31113.03,cluster34
3060,22162.364,30600.421,cluster34
3061,20340.525,30791.677,cluster22
3062,19378.32,30868.401,cluster24
3063,19207.633,31210.881,cluster5
3064,18988.784,31467.742,cluster17
3065,18886.552,31607.847,cluster15
3066,18564.887,31566.705,cluster15
3067,18175.017,31642.318,cluster32
3068,18305.709,31663.445,cluster32
3069,18654.175,31508.884,cluster15
3070,18917.803,31334.308,cluster17
3071,19043.376,31366.554,cluster17
3072,18905.252,31598.952,cluster15
3073,19048.642,31298.725,cluster17
3074,19293.669,30768.326,cluster24
3075,19900.666,30805.02,cluster24
3076,21289.286,30671.586,cluster34
3077,21541.534,30648.235,cluster34
3078,23450.065,30451.42,cluster36
3079,24223.005,30375.808,cluster38
3080,25475.049,30247.933,cluster38
3081,26715.35,30091.149,cluster1
3082,26464.458,30686.041,cluster1
3083,26303.269,30889.528,cluster38
3084,26382.108,31409.92,cluster10
3085,25909.186,31910.298,cluster10
3086,25684.111,32189.397,cluster10
3087,25550.826,32440.697,cluster10
3088,25593.57,32352.853,cluster10
3089,25827.504,31963.671,cluster10
3090,26072.547,31805.774,cluster10
3091,26375.966,31466.63,cluster10
3092,26346.995,30768.326,cluster1
3093,26461.35,30603.757,cluster1
3094,25941.335,30216.799,cluster38
3095,24698.632,30340.225,cluster38
3096,23667.46,30444.748,cluster36
3097,22046.001,30612.653,cluster34
3098,21215.34,30698.273,cluster22
3099,19641.611,30838.378,cluster24
3100,19203.668,31100.798,cluster5
3101,19295.405,30753.87,cluster24
3102,19843.775,30806.132,cluster24
3103,20777.148,30720.512,cluster22
3104,21225.589,30677.146,cluster22
3105,21916.179,30581.518,cluster34
3106,21414.526,30821.699,cluster34
3107,21221.738,30838.378,cluster22
3108,21004.298,30866.177,cluster22
3109,21681.917,30845.05,cluster34
3110,21263.741,30697.161,cluster34
3111,20249.653,30799.46,cluster22
3112,19185.776,31125.261,cluster5
3113,19343.855,32055.963,cluster13
3114,18920.232,32057.075,cluster8
3115,18787.817,31709.035,cluster15
3116,18653.326,31851.364,cluster15
3117,18401.063,31901.402,cluster32
3118,17888.468,31828.013,cluster32
3119,17779.825,31818.006,cluster32
3120,17871.558,31799.103,cluster32
3121,18260.05,31936.984,cluster32
3122,18612.596,31843.581,cluster15
3123,18769.131,31712.371,cluster15
3124,19015.333,31376.562,cluster17
3125,18951.254,31536.683,cluster15
3126,18908.19,31781.311,cluster15
3127,18911.584,32120.456,cluster8
3128,18908.347,32057.075,cluster8
3129,18894.04,31669.005,cluster15
3130,18954.414,31293.166,cluster17
3131,18903.17,31075.224,cluster5
3132,18812.106,30821.699,cluster5
3133,18712.648,30868.401,cluster5
3134,18918.026,31245.352,cluster5
3135,18918.043,31576.713,cluster15
3136,18798.035,31696.803,cluster15
3137,18586.932,31922.529,cluster32
3138,18359.489,32239.434,cluster32
3139,18579.266,32620.833,cluster21
3140,18488.748,32494.071,cluster21
3141,18916.2,32310.599,cluster8
3142,18905.253,31936.984,cluster8
3143,18864.467,31612.295,cluster15
3144,19000.897,31377.674,cluster17
3145,19050.238,31338.756,cluster17
3146,18829.542,31658.997,cluster15
3147,18654.211,31836.909,cluster15
3148,18374.729,32256.114,cluster32
3149,18485.353,32494.071,cluster21
3150,18406.863,32307.263,cluster21
3151,18608.224,31894.73,cluster32
3152,18728.278,31753.513,cluster15
3153,18984.609,31439.943,cluster17
3154,18992.228,31448.839,cluster17
3155,18906.115,31593.392,cluster15
3156,18913.645,31975.903,cluster8
3157,19154.618,32025.94,cluster13
3158,19227.649,31684.572,cluster30
3159,19004.383,31342.091,cluster17
3160,18818.077,31150.836,cluster5
3161,19023.806,31383.234,cluster17
3162,18912.569,31727.938,cluster15
3163,18917.786,32017.045,cluster8
3164,18908.615,32288.36,cluster8
3165,18908.406,32033.724,cluster8
3166,18863.571,31631.198,cluster15
3167,18981.196,31446.615,cluster17
3168,19102.364,31206.434,cluster5
3169,19286.03,30767.214,cluster24
3170,20552.931,30741.639,cluster22
3171,21222.211,30670.474,cluster22
3172,21797.179,30624.884,cluster34
3173,21758.52,30780.557,cluster34
3174,22156.037,30730.519,cluster34
3175,22527.706,31091.903,cluster34
3176,23210.441,31058.544,cluster36
3177,23273.858,30868.401,cluster36
3178,23047.423,30503.682,cluster36
3179,22721.26,30538.152,cluster36
3180,20710.864,30740.527,cluster22
3181,19612.765,30829.483,cluster24
3182,19206.164,31120.814,cluster5
3183,19041.706,31355.435,cluster17
3184,18908.671,31590.056,cluster15
3185,18780.143,31722.378,cluster15
3186,18566.48,31953.664,cluster32
3187,18399.687,32117.12,cluster32
3188,18008.813,32625.281,cluster21
3189,18089.944,32775.394,cluster21
3190,18025.473,32757.603,cluster21
3191,18008.469,32414.011,cluster21
3192,18257.083,32110.448,cluster32
3193,18114.353,32156.038,cluster32
3194,18641.524,31818.006,cluster15
3195,18929.172,31540.018,cluster15
3196,19049.367,31347.651,cluster17
3197,18870.394,31618.967,cluster15
3198,18654.206,31839.133,cluster15
3199,18409.063,32101.553,cluster32
3200,18046.693,32404.003,cluster21
3201,18102.745,32393.995,cluster21
3202,18049.253,32398.443,cluster21
3203,18194.273,32106.001,cluster32
3204,18543.518,31970.343,cluster32
3205,18794.673,31683.46,cluster15
3206,18962.409,31489.981,cluster17
3207,19038.259,31375.45,cluster17
3208,18889.102,31606.735,cluster15
3209,18678.305,31364.33,cluster12
3210,18594.936,31087.455,cluster12
3211,18633.414,31320.964,cluster12
3212,18657.126,31002.947,cluster5
3213,18861.336,31167.515,cluster5
3214,19032.409,31338.756,cluster17
3215,19023.778,31394.353,cluster17
3216,18828.916,31570.041,cluster15
3217,18497.771,31239.792,cluster12
3218,18433.867,30985.156,cluster12
3219,18726.646,31044.089,cluster5
3220,19031.546,31344.315,cluster17
3221,19053.615,31346.539,cluster17
3222,18923.989,31575.601,cluster15
3223,18801.839,31533.347,cluster15
3224,18657.556,31171.963,cluster12
3225,18816.332,31169.739,cluster5
3226,19022.159,31363.218,cluster17
3227,19300.058,31920.305,cluster13
3228,19337.969,32033.724,cluster13
3229,19181.236,31574.489,cluster30
3230,19058.928,31259.807,cluster17
3231,19008.398,31433.271,cluster17
3232,18888.13,31655.661,cluster15
3233,18917.582,32098.217,cluster8
3234,18799.991,32273.905,cluster8
3235,18653.272,32216.084,cluster8
3236,18546.837,32001.477,cluster32
3237,18515.959,31784.647,cluster15
3238,18747.832,31742.393,cluster15
3239,18838.068,31644.542,cluster15
3240,19085.245,31260.919,cluster17
3241,18999,31456.622,cluster17
3242,18908.651,31597.84,cluster15
3243,18919.244,31774.64,cluster15
3244,19083.234,32054.851,cluster13
3245,19382.143,32022.604,cluster13
3246,20131.789,31693.467,cluster25
3247,19736.282,31972.567,cluster13
3248,20098.601,31404.361,cluster27
3249,20074.114,31035.193,cluster27
3250,20397.925,30916.215,cluster22
3251,20771.625,30876.185,cluster22
3252,20652.212,31074.112,cluster22
3253,20417.031,31385.457,cluster27
3254,20149.848,31289.83,cluster27
3255,20114.859,31674.564,cluster25
3256,20048.088,31881.387,cluster25
3257,19776.171,31977.014,cluster13
3258,19298.365,31918.081,cluster13
3259,19191.379,31592.28,cluster30
3260,19025.541,31368.778,cluster17
3261,19036.561,31375.45,cluster17
3262,18826.085,31683.46,cluster15
3263,18524.243,31868.043,cluster32
3264,18087.702,31941.432,cluster32
3265,17897.183,32090.433,cluster32
3266,17903.523,32280.577,cluster21
3267,18033.978,32396.219,cluster21
3268,18222.252,32120.456,cluster32
3269,18632.885,31878.051,cluster32
3270,18667.874,31804.662,cluster15
3271,18957.225,31525.563,cluster17
3272,19055.976,31419.928,cluster17
3273,19224.256,31683.46,cluster30
3274,19146.529,31534.459,cluster17
3275,18977.666,31499.988,cluster17
3276,18891.66,31602.288,cluster15
3277,18649.906,31861.372,cluster15
3278,18339.267,32177.165,cluster32
3279,18391.465,32355.077,cluster21
3280,18379.841,32248.33,cluster32
3281,18618.431,31886.947,cluster32
3282,18835.485,31658.997,cluster15
3283,19132.168,31171.963,cluster5
3284,19395.637,30738.303,cluster24
3285,20440.798,30761.654,cluster22
3286,21515.196,30653.795,cluster34
3287,22102.946,30593.75,cluster34
3288,23594.47,30433.629,cluster36
3289,24449.797,30352.457,cluster38
3290,25667.031,30225.694,cluster38
3291,26603.081,30142.298,cluster1
3292,26638.356,30252.381,cluster1
3293,26519.797,30161.201,cluster1
3294,25954.072,30216.799,cluster38
3295,24870.212,30323.546,cluster38
3296,23597.804,30453.644,cluster36
3297,23033.827,30507.018,cluster36
3298,21545.754,30657.131,cluster34
3299,20828.909,30732.743,cluster22
3300,19225.235,30967.365,cluster5
3301,19221.214,31211.993,cluster5
3302,19010.945,31433.271,cluster17
3303,18931.669,31560.033,cluster15
3304,18701.006,31795.767,cluster15
3305,18707.018,31767.968,cluster15
3306,18813.7,31543.354,cluster15
3307,18664.122,31263.143,cluster12
3308,18460.307,31283.158,cluster12
3309,18479.914,31250.912,cluster12
3310,18714.73,31397.689,cluster17
3311,19037.512,31335.42,cluster17
3312,19051.914,31347.651,cluster17
3313,18946.149,31541.13,cluster15
3314,18792.911,31709.035,cluster15
3315,18575.843,31943.656,cluster32
3316,18629.498,31874.715,cluster32
3317,17998.796,32554.116,cluster21
3318,18062.054,32724.244,cluster21
3319,18443.088,32420.682,cluster21
3320,18922.203,32286.136,cluster8
3321,18980.538,32044.843,cluster8
3322,19311.026,31946.992,cluster13
3323,19347.325,32027.052,cluster13
3324,19345.63,32025.94,cluster13
3325,19198.971,31611.183,cluster30
3326,19121.293,31442.167,cluster17
3327,19063.811,31343.203,cluster17
3328,19024.627,31394.353,cluster17
3329,18801.007,31526.675,cluster15
3330,18667.472,31282.046,cluster12
3331,18669.013,31345.427,cluster12
3332,18860.264,31595.616,cluster15
3333,18919.495,32012.597,cluster8
3334,18893.619,32174.941,cluster8
3335,18795.824,32242.77,cluster8
3336,18917.641,32074.866,cluster8
3337,19313.532,31962.559,cluster13
3338,19193.937,31587.832,cluster30
3339,19166.056,31534.459,cluster17
3340,18643.985,31852.476,cluster15
3341,18443.08,32077.09,cluster32
3342,18269.547,32221.643,cluster32
3343,18022.368,32636.4,cluster21
3344,17843.09,32706.453,cluster21
3345,17732.937,32621.945,cluster21
3346,17590.703,32097.105,cluster32
3347,17543.021,31793.543,cluster11
3348,17611.314,31995.918,cluster32
3349,17956.168,31919.193,cluster32
3350,18530.786,31969.231,cluster32
3351,18815.818,32054.851,cluster8
3352,19337.958,32038.172,cluster13
3353,19209.139,31618.967,cluster30
3354,19145.102,31427.712,cluster17
3355,19055.33,31339.868,cluster17
3356,19149.175,31495.54,cluster17
3357,19321.113,31985.91,cluster13
3358,19821.437,31873.603,cluster25
3359,20099.857,31888.059,cluster25
3360,20097.826,31376.562,cluster27
3361,20084.475,30970.7,cluster22
3362,20187.303,30936.23,cluster22
3363,20706.228,30882.856,cluster22
3364,20639.15,31193.09,cluster27
3365,20417.901,31377.674,cluster27
3366,20243.97,31334.308,cluster27
3367,20109.068,31617.855,cluster25
3368,20093.231,31507.772,cluster27
3369,20068.434,31892.506,cluster25
3370,19345.604,32035.948,cluster13
3371,19343.06,32034.836,cluster13
3372,19360.239,31956.999,cluster13
3373,19327.467,31825.789,cluster30
3374,19334.545,30721.624,cluster24
3375,21296.104,30662.69,cluster34
3376,22580.321,30533.704,cluster34
3377,23081.435,30488.114,cluster36
3378,24568.741,30332.441,cluster38
3379,26152.934,30170.097,cluster38
3380,27331.492,30186.776,cluster1
3381,28667.614,30301.307,cluster1
3382,29012.598,30240.15,cluster1
3383,30643.464,30113.387,cluster29
3384,30890.509,30127.843,cluster29
3385,30854.672,30170.097,cluster29
3386,30179.817,30115.611,cluster29
3387,27960.38,30275.732,cluster1
3388,27438.315,30233.478,cluster1
3389,26523.096,30189,cluster1
3390,26570.585,29725.317,cluster1
3391,26530.774,29696.407,cluster1
3392,26705.47,29764.235,cluster1
3393,26614.894,30163.425,cluster1
3394,26622.552,30158.977,cluster1
3395,25642.345,30243.486,cluster38
3396,24580.578,30348.009,cluster38
3397,23557.923,30444.748,cluster36
3398,22627.828,30548.16,cluster34
3399,21697.799,30637.116,cluster34
3400,20453.522,30766.102,cluster22
3401,19653.512,30832.819,cluster24
3402,19282.404,30857.282,cluster24
3403,19345.627,32027.052,cluster13
3404,19305.154,31919.193,cluster13
3405,19185.458,31583.384,cluster30
3406,19075.81,31298.725,cluster17
3407,19035.752,31359.883,cluster17
3408,18941.022,31554.474,cluster15
3409,18891.663,31601.176,cluster15
3410,18763.876,31436.607,cluster17
3411,18740.823,31147.5,cluster5
3412,18669.721,31059.656,cluster12
3413,19134.773,31483.309,cluster17
3414,19338.844,32023.716,cluster13
3415,19451.499,32450.705,cluster13
3416,19212.541,33280.219,cluster7
3417,18791.437,35359.564,cluster33
3418,19113.168,35644.223,cluster33
3419,20988.225,36020.062,cluster33
3420,21479.231,36114.578,cluster33
3421,23014.969,36117.914,cluster23
3422,24512.617,35832.143,cluster23
3423,25402.42,35665.35,cluster23
3424,27631.771,36055.644,cluster9
3425,28940.102,36946.316,cluster9
3426,29175.698,37011.921,cluster9
3427,30435.404,37464.484,cluster9
3428,31697.852,38236.177,cluster9
3429,32461.23,38637.591,cluster19
3430,34090.832,38588.665,cluster19
3431,34965.776,38309.566,cluster19
3432,35661.251,37252.102,cluster19
3433,36354.35,36901.838,cluster19
3434,36585.374,36324.736,cluster19
3435,36454.752,36141.264,cluster19
3436,36317.804,36212.429,cluster19
3437,36301.485,36253.571,cluster19
3438,36288.265,36531.559,cluster19
3439,36508.657,36572.701,cluster19
3440,36297.164,37148.691,cluster19
3441,35648.315,37296.58,cluster19
3442,35239.257,38053.817,cluster19
3443,34794.155,38369.611,cluster19
3444,33872.295,38898.899,cluster19
3445,32393.361,38640.926,cluster19
3446,31920.189,38412.977,cluster9
3447,31100.951,37763.598,cluster9
3448,29579.032,37137.571,cluster9
3449,28315.262,36609.395,cluster9
3450,26482.798,35608.641,cluster23
3451,25992.44,35580.842,cluster23
3452,24957.458,35765.426,cluster23
3453,23268.747,36091.227,cluster23
3454,22037.3,36193.526,cluster33
3455,20980.533,36040.077,cluster33
3456,19503.205,35755.418,cluster33
3457,18744.556,35784.329,cluster33
3458,18651.615,34597.879,cluster7
3459,19050.797,33467.026,cluster7
3460,19433.804,32399.555,cluster13
3461,19405.807,32063.747,cluster13
3462,19343.903,32037.06,cluster13
3463,19351.535,32040.396,cluster13
3464,19327.805,32024.828,cluster13
3465,19205.689,31640.094,cluster30
3466,19133.451,31335.42,cluster17
3467,19034.855,31378.786,cluster17
3468,18921.403,31591.168,cluster15
3469,19085.131,31641.206,cluster30
3470,19236.117,31693.467,cluster30
3471,19461.992,32003.701,cluster13
3472,19822.254,31885.835,cluster25
3473,20126.997,31898.066,cluster25
3474,20074.544,31511.108,cluster27
3475,20071.466,31073,cluster27
3476,20507.455,30916.215,cluster22
3477,20834.456,30876.185,cluster22
3478,21007.728,30853.946,cluster22
3479,21454.4,30832.819,cluster34
3480,21812.621,30570.399,cluster34
3481,22444.414,30550.384,cluster34
3482,23362.561,30465.875,cluster36
3483,24281.638,30362.464,cluster38
3484,24958.591,30302.419,cluster38
3485,26154.636,30168.985,cluster38
3486,26930.008,30141.186,cluster1
3487,28198.126,30279.068,cluster1
3488,29158.732,30219.023,cluster29
3489,30284.33,30098.932,cluster29
3490,31110.261,30171.209,cluster29
3491,32115.108,30299.083,cluster29
3492,32924.338,30297.971,cluster2
3493,33338.604,30131.179,cluster2
3494,33364.869,29760.9,cluster2
3495,33510.207,29350.59,cluster2
3496,33729.422,29135.984,cluster2
3497,33565.645,29297.217,cluster2
3498,33396.105,29610.786,cluster2
3499,33447.849,30197.896,cluster2
3500,33528.892,30304.643,cluster2
3501,32886.859,30324.658,cluster2
3502,31539.763,30211.239,cluster29
3503,30762.16,30158.977,cluster29
3504,29956.551,30100.044,cluster29
3505,29029.461,30271.284,cluster1
3506,28297.358,30310.203,cluster1
3507,27473.158,30225.694,cluster1
3508,26803.402,30164.537,cluster1
3509,25402.827,30261.277,cluster38
3510,24300.25,30383.591,cluster38
3511,23575.755,30444.748,cluster36
3512,22089.347,30598.197,cluster34
3513,21182.251,30689.377,cluster22
3514,20654.813,30744.975,cluster22
3515,19184.055,31134.157,cluster5
3516,19405.947,32009.261,cluster13
3517,19345.595,32039.284,cluster13
3518,19321.808,32045.955,cluster13
3519,19149.999,31505.548,cluster17
3520,19116.535,31309.845,cluster17
3521,18956.34,31540.018,cluster15
3522,18850.92,31597.84,cluster15
3523,18744.246,31477.749,cluster15
3524,18652.379,31205.322,cluster12
3525,18861.289,31186.419,cluster5
3526,19131.271,31190.866,cluster5
3527,19218.097,31435.495,cluster17
3528,19477.276,32002.589,cluster13
3529,20029.423,31876.939,cluster25
3530,20088.211,31479.973,cluster27
3531,20128.655,31277.598,cluster27
3532,20542.221,31555.586,cluster27
3533,20810.817,31749.065,cluster25
3534,20880.37,32078.202,cluster25
3535,20801.781,31946.992,cluster25
3536,20620.17,31613.407,cluster27
3537,20374.439,31437.719,cluster27
3538,20098.375,31488.869,cluster27
3539,20169.668,31814.67,cluster25
3540,19710.785,31983.686,cluster13
3541,19253.775,31760.184,cluster30
3542,18937.634,31551.138,cluster15
3543,18922.023,31682.348,cluster15
3544,18923.301,32187.173,cluster8
3545,18721.659,32367.309,cluster8
3546,18518.664,32410.675,cluster21
3547,18463.429,32434.026,cluster21
3548,18968.616,32059.299,cluster8
3549,19323.265,31809.11,cluster30
3550,19195.413,31008.507,cluster5
3551,19879.448,30801.684,cluster24
3552,20484.965,30756.094,cluster22
3553,21899.936,30619.324,cluster34
3554,23087.358,30494.786,cluster36
3555,23937.599,30406.942,cluster36
3556,24802.351,30302.419,cluster38
3557,24901.486,30110.052,cluster38
3558,24689.397,30307.979,cluster38
3559,24614.161,30464.763,cluster38
3560,24559.148,30930.67,cluster38
3561,24562.423,30446.972,cluster38
3562,24047.129,30409.166,cluster36
3563,23349.762,30485.89,cluster36
3564,22823.173,30531.48,cluster36
3565,21580.548,30663.802,cluster34
3566,20157.919,30811.692,cluster22
3567,19313.416,31676.788,cluster30
3568,19414.681,31914.745,cluster13
3569,19379.573,32031.5,cluster13
3570,19259.695,31769.08,cluster30
3571,19104.683,31296.502,cluster17
3572,19053.598,31353.211,cluster17
3573,18916.303,31593.392,cluster15
3574,19009.278,31421.04,cluster17
3575,18971.529,31239.792,cluster5
3576,18953.801,31536.683,cluster15
3577,18924.114,31863.596,cluster30
3578,18922.74,32072.642,cluster8
3579,18692.904,32323.943,cluster8
3580,18613.071,32338.398,cluster8
3581,18794.931,32260.562,cluster8
3582,18917.264,32224.979,cluster8
3583,19189.376,32044.843,cluster13
3584,19340.496,32041.508,cluster13
3585,19137.292,31494.428,cluster17
3586,19065.574,31317.629,cluster17
3587,19037.385,31385.457,cluster17
3588,18920.559,31588.944,cluster15
3589,19029.458,31834.685,cluster30
3590,19206.644,31931.425,cluster13
3591,19071.332,32061.523,cluster8
3592,18880.321,32061.523,cluster8
3593,18381.564,31890.282,cluster32
3594,18543.816,31849.14,cluster32
3595,18628.608,31891.394,cluster32
3596,18392.852,32134.911,cluster32
3597,18344.385,32167.158,cluster32
3598,18527.306,32003.701,cluster32
3599,18684.01,31802.438,cluster15
3600,18743.861,31632.31,cluster15
3601,18975.124,31497.764,cluster17
3602,19021.245,31388.793,cluster17
3603,18910.148,31677.9,cluster15
3604,18925.75,32226.091,cluster8
3605,18593.37,32409.563,cluster8
3606,18459.247,32408.451,cluster21
3607,18414.527,32297.256,cluster21
3608,18574.107,31959.223,cluster32
3609,18626.849,31915.857,cluster32
3610,18810.492,31807.998,cluster15
3611,19035.038,31642.318,cluster30
3612,18892.4,31645.654,cluster15
3613,19041.63,32057.075,cluster8
3614,19480.977,32212.748,cluster13
3615,19399.962,33014.463,cluster8
3616,18838.897,34027.449,cluster7
3617,18787.497,35238.362,cluster33
3618,19727.993,35782.105,cluster33
3619,21079.781,36048.973,cluster33
3620,22375.001,36190.19,cluster23
3621,23628.741,36015.614,cluster23
3622,23875.785,35973.36,cluster23
3623,25956.817,35576.394,cluster23
3624,26847.256,35724.283,cluster37
3625,28258.677,36540.454,cluster9
3626,29964.505,37271.005,cluster9
3627,30919.021,37653.515,cluster9
3628,32011.616,38455.231,cluster19
3629,32897.554,38751.009,cluster19
3630,34103.495,38602.008,cluster19
3631,35683.431,38298.446,cluster19
3632,37800.817,38427.432,cluster19
3633,36684.648,38236.177,cluster19
3634,39143.408,37964.861,cluster19
3635,40891.706,37182.049,cluster19
3636,41357.451,36874.039,cluster19
3637,41602.742,36241.34,cluster19
3638,42104.249,34713.522,cluster19
3639,41592.403,34120.853,cluster19
3640,40996.617,32717.573,cluster26
3641,40960.597,33409.205,cluster19
3642,41515.121,30588.19,cluster26
3643,41524.039,29894.333,cluster26
3644,41678.429,29769.795,cluster26
3645,42004.748,29576.316,cluster26
3646,43113.09,29110.409,cluster26
3647,43532.69,28952.512,cluster26
3648,44309.7,28822.414,cluster26
3649,45183.855,28784.608,cluster39
3650,45465.162,28330.933,cluster39
3651,46046.175,28461.031,cluster39
3652,46506.749,28561.106,cluster39
3653,47200.81,28671.189,cluster39
3654,47328.096,28688.98,cluster39
3655,47430.626,29131.536,cluster39
3656,47657.664,30026.655,cluster39
3657,47735.665,30448.084,cluster39
3658,47749.458,30549.272,cluster39
3659,47802.903,30958.469,cluster39
3660,47745.069,30706.056,cluster39
3661,47706.643,30338.001,cluster39
3662,47654.078,30056.678,cluster39
3663,47401.982,29094.842,cluster39
3664,47401.811,28986.983,cluster39
3665,46970.749,28654.51,cluster39
3666,46106.295,28491.054,cluster39
3667,45497.364,28343.164,cluster39
3668,44893.433,28207.506,cluster39
3669,44037.498,28022.923,cluster26
3670,43322.971,27908.392,cluster26
3671,42567.89,27901.72,cluster26
3672,42144.85,27908.392,cluster26
3673,41442.517,27886.153,cluster26
3674,40503.877,27895.049,cluster26
3675,39233.134,27901.72,cluster16
3676,38933.277,27905.056,cluster16
3677,38865.348,27900.608,cluster16
3678,38511.86,27927.295,cluster16
3679,37882.84,28188.603,cluster16
3680,37346.557,28426.56,cluster16
3681,36848.103,28577.786,cluster16
3682,36282.035,28487.718,cluster16
3683,35892.233,28656.734,cluster16
3684,35624.099,28783.496,cluster16
3685,35240.647,28872.452,cluster2
3686,34398.431,29368.381,cluster2
3687,34154.395,29623.018,cluster2
3688,33119.663,30292.411,cluster2
3689,32288.312,30303.531,cluster29
3690,31529.62,30200.12,cluster29
3691,31355.577,30192.336,cluster29
3692,30007.5,30100.044,cluster29
3693,29143.379,30236.814,cluster29
3694,28336.473,30295.747,cluster1
3695,27670.947,30242.374,cluster1
3696,26654.856,30148.97,cluster1
3697,26121.442,30191.224,cluster38
3698,24974.695,30311.314,cluster38
3699,24445.512,30364.688,cluster38
3700,23602.937,30441.413,cluster36
3701,22570.099,30544.824,cluster34
3702,21471.86,30664.914,cluster34
3703,20851.846,30728.295,cluster22
3704,19336.756,30852.834,cluster24
3705,19138.841,31218.665,cluster5
3706,18994.721,31469.966,cluster17
3707,18806.897,31547.802,cluster15
3708,18625.256,31530.011,cluster15
3709,18559.78,31572.265,cluster15
3710,18750.264,31447.727,cluster17
3711,19067.039,31409.92,cluster17
3712,19247.079,31722.378,cluster30
3713,19326.959,32023.716,cluster13
3714,19289.976,31879.163,cluster13
3715,19138.138,31495.54,cluster17
3716,19138.511,31348.763,cluster17
3717,19015.224,31419.928,cluster17
3718,18890.803,31605.623,cluster15
3719,18920.727,31860.26,cluster30
3720,18934.052,32300.592,cluster8
3721,18714.9,32353.965,cluster8
3722,18505.134,32389.548,cluster21
3723,18917.266,32223.867,cluster8
3724,19332.901,32023.716,cluster13
3725,19259.726,31756.849,cluster30
3726,19115.322,31453.286,cluster17
3727,19035.726,31369.89,cluster17
3728,18918.023,31584.496,cluster15
3729,18656.786,31825.789,cluster15
3730,18485.202,31863.596,cluster32
3731,18308.302,31644.542,cluster15
3732,17859.991,31664.557,cluster11
3733,17826.177,31603.4,cluster11
3734,17790.911,31437.719,cluster11
3735,18122.62,31189.754,cluster12
3736,18620.745,31294.278,cluster12
3737,18873.845,31596.728,cluster15
3738,18998.249,31417.704,cluster17
3739,19281.754,30779.445,cluster24
3740,19641.79,30769.438,cluster24
3741,20743.169,30726.072,cluster22
3742,21929.694,30605.981,cluster34
3743,22879.272,30512.577,cluster36
3744,24143.176,30379.143,cluster36
3745,25203.242,30272.396,cluster38
3746,26118.975,30167.873,cluster38
3747,26534.433,30104.492,cluster1
3748,26838.387,29639.697,cluster1
3749,27226.392,29192.694,cluster1
3750,27432.924,28914.706,cluster1
3751,27505.735,28744.578,cluster1
3752,27474.925,28809.071,cluster1
3753,27145.212,29331.687,cluster1
3754,26858.646,29674.168,cluster1
3755,26608.793,30207.903,cluster1
3756,26172.375,30195.672,cluster38
3757,25705.174,30245.709,cluster38
3758,24330.815,30384.703,cluster38
3759,23877.255,30424.733,cluster36
3760,23156.099,30507.018,cluster36
3761,22145.365,30605.981,cluster34
3762,21410.675,30682.706,cluster34
3763,20011.863,30817.251,cluster24
3764,19329.929,30866.177,cluster24
3765,19332.826,31722.378,cluster30
3766,19342.248,32020.38,cluster13
3767,18293.368,32200.516,cluster32
3768,18184.524,32276.129,cluster21
3769,18344.493,32122.68,cluster32
3770,18537.293,32084.874,cluster32
3771,19118.04,32054.851,cluster13
3772,19333.705,32041.508,cluster13
3773,18995.793,32054.851,cluster8
3774,18694.412,32058.187,cluster8
3775,18518.016,31983.686,cluster32
3776,18265.168,31926.977,cluster32
3777,18289.554,31673.452,cluster32
3778,18388.888,31672.34,cluster15
3779,18459.731,31864.708,cluster32
3780,18603.543,32071.53,cluster8
3781,18939.755,32058.187,cluster8
3782,19241.142,32052.627,cluster13
3783,19317.569,32043.731,cluster13
3784,18902.396,32060.411,cluster8
3785,18567.033,32073.754,cluster32
3786,18172.184,32112.672,cluster32
3787,18062.234,31941.432,cluster32
3788,17698.773,31988.134,cluster32
3789,17866.432,31812.446,cluster32
3790,17860.859,31656.773,cluster11
3791,18119.852,31634.534,cluster32
3792,18644.805,31521.115,cluster15
3793,18852.32,31377.674,cluster17
3794,19031.487,31367.666,cluster17
3795,19084.306,31296.502,cluster17
3796,18887.166,31363.218,cluster17
3797,18805.513,31422.152,cluster17
3798,18631.194,31532.235,cluster15
3799,18711.984,31477.749,cluster15
